Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
YABIKO,NKAM,NKONDJOCK,LITTORAL,52432,3441,4.66667,10.08333,2025
NKOUM,HAUT-NYONG,DOUMAINTANG,EST,32248,887,4.16667,13.3,2025
ETCHOU,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.66667,12.78333,2025
LETA,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.25,14.0,2025
SOUMBOU,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.0,12.95,2025
DEM,KADEI,BATOURI,EST,33158,1977,4.46622,14.44359,2025
BEYANG MBONDJO,WOURI,DIBOMBARI,LITTORAL,54356,931,4.2388,9.5415,2025
NDONGBELI,KADEI,KENTZOU,EST,33751,0,4.25,14.93333,2025
MEKOUM,HAUT-NYONG,LOMIÃ©,EST,32494,0,2.93333,13.53333,2025
MEDJI,BAMBOUTOS,BABADJOU,OUEST,81138,1555,5.70568,10.18961,2025
TCHOWANG,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.48722,10.24928,2025
NEMBOUO,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.46733,10.18502,2025
NDENDA,LEBIALEM,FONGO-TONGO,SUD-OUEST,13663,0,5.51746,10.00855,2025
NDJIMBWAP,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.51726,10.23658,2025
MVE II,MENOUA,DSCHANG,OUEST,85334,2842,5.41404,10.05231,2025
LEFE II,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49618,10.09166,2025
BEFANG,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.8839,9.7614,2025
MALEN I,DJA-ET-LOBO,SOMALOMO,SUD,91989,282,3.35,12.88333,2025
ETOL,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.61667,12.78333,2025
MBOUMO,HAUT-NYONG,MESSAMÃ©NA,EST,32521,0,3.68333,13.06667,2025
GATOUGUEL,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.80582,13.87972,2025
MEYOMADJOM,MVILA,SANGMÃ©LIMA,SUD,92453,0,2.76667,11.98333,2025
OURO GONE,BENOUE,GAROUA I,NORD,61565,14597,9.3344,13.32912,2025
HOMA MAL YAYA,BENOUE,BIBEMI,NORD,61256,162,9.01591,13.91883,2025
BIBOUR,MAYO-REY,MADINGRING,NORD,64455,2028,8.7195,14.9323,2025
DJALINGO,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.4756,13.78889,2025
ABENG KORO,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1672,12.73595,14.62137,2025
KAFTAKA,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.37885,13.80759,2025
ODANGO,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.47235,13.82359,2025
CHOLOBA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.47585,14.24933,2025
GABOUA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.91747,13.97985,2025
OULDAOUA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.57837,13.94622,2025
GOAYANG,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.10457,15.3166,2025
MELEME,DIAMARE,DARGALA,EXTREME-NORD,41219,1123,10.50164,14.50674,2025
PITCHOTONGUEL,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,2464,10.1014,14.71179,2025
ZYMADO,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.65224,15.07354,2025
CHELOBA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.24828,14.85389,2025
ZILI,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.91667,11.81667,2025
MAN ELON,LEKIE,SA'A,CENTRE,22836,2547,4.31667,11.4,2025
NKOAVING,NYONG-ET-SO,ENDOM,CENTRE,21661,583,3.48333,11.95,2025
BITING,MFOUNDI,YAOUNDÃ© IV,CENTRE,27242,0,3.85,11.55,2025
LEBOUDI I,MFOUNDI,YAOUNDÃ© II,CENTRE,27946,0,3.91667,11.45,2025
ESENDE,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,2245,4.63333,11.25,2025
NLONG,MEFOU-ET-AKONO,LOBO,CENTRE,26559,682,3.81667,11.2,2025
NKOLOVOM,MVILA,AMBAM,SUD,92151,1316,2.41667,11.53333,2025
MEBEM,NYONG-ET-SO,SANGMÃ©LIMA,CENTRE,21553,0,3.06667,12.03333,2025
MESSI MESSI,MVILA,KYÃ©-OSSI,SUD,92783,0,2.3,11.51667,2025
MEKAA,MVILA,AMBAM,SUD,92151,1316,2.41667,11.55,2025
MINKAN I,NYONG-ET-KELLE,MVENGUE,CENTRE,28241,1982,3.31667,10.93333,2025
HOME GARAL,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,8.3455,14.1179,2025
NIBANGO,BENOUE,PITOA,NORD,61233,2036,9.46546,13.51433,2025
FORTI,BENOUE,PITOA,NORD,61233,2036,9.38692,13.64613,2025
BOUTI,BENOUE,GAROUA III,NORD,61786,2381,9.33022,13.57676,2025
BOGOUR,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.98249,13.32482,2025
MARKAME,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.90009,14.33271,2025
TRA,MAYO-LOUTI,GUIDER,NORD,63639,3382,10.05591,13.79011,2025
HOUTFIRE,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,3139,10.53163,14.76322,2025
POKOGUETEM,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.40485,13.60975,2025
RAFA,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.63339,13.58924,2025
OURO DAYE,DIAMARE,DARGALA,EXTREME-NORD,41219,1123,10.61722,14.62845,2025
DIAGALAY,DIAMARE,MAROUA I,EXTREME-NORD,41526,11928,10.50685,14.23332,2025
ZAMA,MAYO-DANAY,ZINA,EXTREME-NORD,43742,645,11.14109,14.97961,2025
DOULO,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,645,11.27418,15.03697,2025
KALAY,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,996,10.41922,14.01904,2025
NDJAINDI,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.55478,13.899,2025
MESONDO,SANAGA-MARITIME,MESSONDO,LITTORAL,53676,1553,3.68333,10.48333,2025
MINKOA MIMBANG,MEFOU-ET-AFAMBA,DZENG,CENTRE,25385,485,3.63333,11.81667,2025
OKOUALANE,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,811,4.46667,12.45,2025
NIATO,MEFOU-ET-AFAMBA,MENGANG,CENTRE,25973,620,3.81667,11.98333,2025
MEDZEK,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,583,3.6,12.21667,2025
MINKPWELE,MVILA,MENGONG,SUD,92859,780,2.86667,11.45,2025
ANMVAM,DJA-ET-LOBO,DJOUM,SUD,91262,743,2.66667,12.81667,2025
EYIANTOUM,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.23333,11.13333,2025
NKOLENIENG,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,2688,2.76667,10.91667,2025
DJOUZE,DJA-ET-LOBO,DJOUM,SUD,91262,743,2.73333,12.63333,2025
NKOLENIENG,OCEAN,CAMPO,SUD,93393,209,2.43333,10.01667,2025
GOLOUMOU,MBERE,BÃ©LEL,ADAMAOUA,14165,0,7.11667,14.46667,2025
MBONG,MOUNGO,TOMBEL,LITTORAL,51297,3518,4.7827,9.6529,2025
NGAB,MOUNGO,TOMBEL,LITTORAL,51297,3518,4.7675,9.6593,2025
YEYE,MOMO,AKWAYA,NORD-OUEST,76129,1908,6.3276,9.557,2025
NBAMBA,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,3.96667,9.25,2025
BAMFELOUK,HAUT-NKAM,BANKA,OUEST,82563,2226,5.2041,10.1807,2025
DEM WOH,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.34946,10.43035,2025
BOU'LENG,NDE,BASSAMBA,OUEST,87214,225,5.0473,10.57093,2025
PETGHOM,MIFI,KOUTABA,OUEST,86792,1237,5.56332,10.66826,2025
MANKOUP,NOUN,FOUMBAN,OUEST,88358,1984,5.56191,10.87433,2025
MENA,LEBIALEM,FONGO-TONGO,SUD-OUEST,13663,0,5.5584,10.00478,2025
LOUM,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.39845,10.22349,2025
MAPOU,NOUN,MALENTOUEN,OUEST,88726,4600,5.75,11.23333,2025
BAMESSO,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.6422,10.32978,2025
FONGOLI,HAUT-NKAM,BANKA,OUEST,82563,2226,5.18999,10.14632,2025
NEKAN,NDE,BANGANGTÃ©,OUEST,87191,0,5.12583,10.57943,2025
WOUONG III,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.54739,10.35865,2025
TIMBO,MAYO-LOUTI,DEMBO,NORD,63443,473,9.77196,13.57311,2025
PESKE,BENOUE,PITOA,NORD,61233,2036,9.45839,13.69423,2025
DINGBARE,FARO,LAGDO,NORD,62357,401,8.41482,13.40356,2025
BANDANG,BENOUE,TOUROUA,NORD,61454,1355,8.88333,12.96667,2025
NDILI,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.00594,13.64567,2025
KARGAMA,MAYO-REY,TOUBORO,NORD,64967,2661,7.26667,15.25,2025
SAA DOUNGAYE,BENOUE,REY-BOUBA,NORD,61376,1813,9.1065,14.3969,2025
MILIE I,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.52312,14.44719,2025
KESSEWA,MAYO-DANAY,KALFOU,EXTREME-NORD,43829,2422,10.29462,14.9171,2025
SOUARGUE,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.63555,14.27382,2025
ZIDIM,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.4702,13.48361,2025
BLO,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.19428,14.72848,2025
OURO MALOUM,DIAMARE,MAROUA III,EXTREME-NORD,41781,5800,10.73384,14.42111,2025
GOUALONGOY,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.75269,13.92597,2025
MAHEL,DIAMARE,MAROUA III,EXTREME-NORD,41781,5800,10.7324,14.46327,2025
SEHEBA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.43465,14.62422,2025
AMFARA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.21667,14.85,2025
FADARE,DIAMARE,PÃ©TTÃ©,EXTREME-NORD,41286,0,10.95808,14.47852,2025
NGINDA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.9,12.43333,2025
MPANDANG,HAUTE-SANAGA,NSEM,CENTRE,21565,593,4.86667,12.83333,2025
KOMNA-SANG,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.33333,12.43333,2025
NKOLMELOK,LEKIE,SA'A,CENTRE,22836,2547,4.25,11.46667,2025
MBANG,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,305,4.31667,12.4,2025
NGOUNGAL,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,141,3.36667,11.23333,2025
MOLONGA,NDIAN,MUDEMBA,SUD-OUEST,16151,0,4.93333,9.03333,2025
BESONGABANG,MANYU,MAMFE,SUD-OUEST,14357,0,5.70981,9.30109,2025
MANGBE,MANYU,AKWAYA,SUD-OUEST,14129,1865,6.3051,9.4293,2025
KASSA,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.49501,10.3211,2025
EWA,LEBIALEM,BATIBO,SUD-OUEST,13579,2152,5.7555,9.9161,2025
MENJONG,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,2255,5.84011,10.45363,2025
BAMBILI,MEZAM,TUBAH,NORD-OUEST,75913,5051,5.98949,10.25064,2025
KWIDING,LEBIALEM,BALI,SUD-OUEST,13333,2347,5.78001,10.01674,2025
BENAKUMA,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.414,9.9118,2025
BATARI,MENCHUM,FURU-AWA,NORD-OUEST,74377,2305,6.75,10.23333,2025
NGANHA,VINA,NGAN'HA,ADAMAOUA,15583,0,7.43333,13.93333,2025
KOUKOUMTI,FARO-ET-DEO,MAYO-BALÃ©O,ADAMAOUA,12447,0,7.76667,12.26667,2025
MOKANGUE,NDIAN,TOKO,SUD-OUEST,16252,180,5.0976,9.0064,2025
KUMIN,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,898,4.9909,9.7037,2025
MENGUE,MANYU,TINTO,SUD-OUEST,14468,0,5.5491,9.5827,2025
BAGNOU,NDE,BAZOU,OUEST,87421,670,5.00756,10.46818,2025
MENGUEA II,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.57657,10.18633,2025
MAKAK,NYONG-ET-KELLE,POUMA,CENTRE,28564,1808,3.86667,10.61667,2025
MAHOHI I,NKAM,NGAMBÃ©,LITTORAL,52399,0,4.36667,10.61667,2025
EKANBENG,HAUT-NKAM,NKONGSAMBA I,OUEST,82443,203068,4.9178,9.9888,2025
ANGOSSAS,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.08333,12.98333,2025
DJENASOUMEU,HAUT-NYONG,ABONG-MBANG,EST,32193,2189,3.95,13.11667,2025
NGEMO,KADEI,BATOURI,EST,33158,1977,4.4,14.55,2025
BAKOUA,NDE,NDOBIAN,OUEST,87917,0,4.9,10.36667,2025
BOUEA,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,250,3.65861,9.64222,2025
MAKAK,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,387,3.5,12.6,2025
BODEN,KADEI,OULI,EST,33578,0,4.98333,14.43333,2025
NDJASSI,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.26667,13.85,2025
YANDA I,LOM-ET-DJEREM,DIANG,EST,34647,965,4.56667,13.41667,2025
LOMIE,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.16667,13.61667,2025
DJOUYAYA,HAUT-NYONG,ABONG-MBANG,EST,32193,2189,3.78333,13.33333,2025
BABIMBI III,MBAM-ET-INOUBOU,NITOUKOU,CENTRE,23271,9717,4.6,10.8,2025
MFOURI,HAUT-NKAM,KÃ©KEM,OUEST,82959,0,5.18156,10.00841,2025
DIPTA III,NDE,BAZOU,OUEST,87421,670,5.04532,10.39954,2025
BOUTCHA FONGAM,HAUT-NKAM,BAKOU,OUEST,82277,676,5.01525,10.09414,2025
NGOUONDAM II,MIFI,KOUOPTAMO,OUEST,86694,1306,5.6182,10.56064,2025
YATOU,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,250,3.61972,9.81694,2025
KOTO II,MEME,MBANGA,SUD-OUEST,15824,5003,4.3689,9.5443,2025
MABENGE,NYONG-ET-KELLE,NYANON,CENTRE,28484,1573,4.11667,10.83333,2025
BONADOUMBE,FAKO,MUYUKA,SUD-OUEST,11117,5950,4.2357,9.4301,2025
POSA HOPI,KADEI,NGOURA,EST,33348,2327,4.76667,14.26667,2025
NGILILI I MAWEYA,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.03333,15.45,2025
KAMBELE,KADEI,BATOURI,EST,33158,1977,4.46667,14.4,2025
GARI GOMBO,KADEI,GARI-GOMBO,EST,33692,0,3.93567,15.10912,2025
EBOME,OCEAN,KRIBI I,SUD,93633,3698,2.9,9.9,2025
AKONEKIE,VALLEE-DU-NTEM,AMBAM,SUD,94151,1316,2.46667,11.16667,2025
EVOLEMBALMA,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,583,3.35,12.26667,2025
MADOUNGOU,OCEAN,BIPINDI,SUD,93259,1544,3.06667,10.33333,2025
NKOLETETO,MVILA,NGOULÃ©MAKONG,SUD,92336,0,2.98333,11.68333,2025
PINDELING,FARO,TOUROUA,NORD,62854,1355,8.91667,12.88333,2025
MEYO,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,2688,2.83333,11.01667,2025
NADOURA,BENOUE,GAROUA III,NORD,61786,2381,9.24623,13.61102,2025
OURO MAYO,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.8757,14.3129,2025
BABOUDJE,MAYO-LOUTI,BIBEMI,NORD,63256,162,9.4401,14.1707,2025
FEMBO,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.88333,13.71667,2025
TAMRAYA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.07526,14.98284,2025
GOULFEY,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.38389,14.9033,2025
OUALAHOUL,DIAMARE,GAZAWA,EXTREME-NORD,41328,1059,10.63333,14.16667,2025
ZAMALA,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,996,10.41475,14.0346,2025
MASSA KOUDWETA,MAYO-DANAY,GOBO,EXTREME-NORD,43458,4319,10.10887,15.48227,2025
MANGAYO,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1672,12.75112,14.58119,2025
MARDIA,LOGONE-ET-CHARI,WAZA,EXTREME-NORD,42943,1091,11.50779,14.98083,2025
EKOUDBESANDA,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,141,3.38333,11.1,2025
ENDOUM,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,305,4.3,12.33333,2025
LEMBE,NYONG-ET-MFOUMOU,KOBDOMBO,CENTRE,29111,0,4.0,12.63333,2025
RIBANG,MBAM-ET-INOUBOU,KIIKI,CENTRE,23417,1902,4.7,11.15,2025
EKOMBITIE,NYONG-ET-SO,MBALMAYO,CENTRE,21774,4678,3.46667,11.51667,2025
MBALELON,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,1065,3.56667,11.43333,2025
MAKOMOL,NYONG-ET-KELLE,ÃSÃ©KA,CENTRE,28644,0,3.58333,10.8,2025
ALLENDE,OCEAN,KRIBI II,SUD,93758,10796,2.91667,9.95,2025
KEKE,MVILA,MENGONG,SUD,92859,780,2.91667,11.26667,2025
SITI,FARO,LAGDO,NORD,62357,401,8.491,13.43852,2025
OURO TOUMBADI,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.93153,13.27043,2025
NVOR,MAYO-REY,TOUBORO,NORD,64967,2661,7.36785,15.30354,2025
THAM,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.3726,14.3987,2025
RIDOUA,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,10.97472,13.76226,2025
KALAOUA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.43404,14.79982,2025
ARNOK,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.36463,14.82337,2025
KORTCHI,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.5703,13.77617,2025
OURO DANDI,DIAMARE,PÃ©TTÃ©,EXTREME-NORD,41286,0,10.95967,14.617,2025
GOUDOUR,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.60228,13.96033,2025
MAVOUMAY,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.75867,13.76702,2025
MORSOUK,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.65648,13.95039,2025
NIGUE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.40017,14.2145,2025
BOULONGOUARE,MAYO-SAVA,MORA,EXTREME-NORD,45467,5456,11.06278,14.41102,2025
GAGADOUARE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.89686,13.89294,2025
MBEMNDJOK,NYONG-ET-KELLE,MATOMB,CENTRE,28952,1161,3.81667,11.01667,2025
NKOLNGOE,MFOUNDI,NKOLAFAMBA,CENTRE,27559,664,3.73333,11.71667,2025
SONGNDENG,NYONG-ET-KELLE,ÃSÃ©KA,CENTRE,28644,0,3.68333,10.9,2025
MENGOR,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.05,12.01667,2025
NGOUNGOUMOU,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1922,4.05,11.63333,2025
TEKMO,NYONG-ET-SO,MEYOMESSALA,CENTRE,21942,724,3.15,12.08333,2025
CAMPA-BEACH,OCEAN,CAMPO,SUD,93393,209,2.35,9.81667,2025
AFANENGONG,MVILA,EBOLOWA II,SUD,92529,2702,2.75,11.2,2025
NKITO,MVILA,EBOLOWA II,SUD,92529,2702,2.66667,11.33333,2025
GOP,VINA,NGAN'HA,ADAMAOUA,15583,0,7.58333,13.93333,2025
GANDINAN,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.71667,14.46667,2025
SOUROUMA BETARE,DJEREM,NGAOUNDAL,ADAMAOUA,11461,3439,6.33333,13.13333,2025
FUINYA,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1382,5.2519,9.7151,2025
HIALA',HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,1230,5.35108,10.26154,2025
BATIE,HAUTS-PLATEAUX,BATIÃ©,OUEST,83674,0,5.3148,10.32462,2025
TE,HAUTS-PLATEAUX,BATIÃ©,OUEST,83674,0,5.29346,10.29893,2025
MEYAMA,NOUN,NJIMOM,OUEST,88156,2444,5.82244,10.97932,2025
METAKIET,NOUN,KOUTABA,OUEST,88592,1237,5.66183,10.77601,2025
NKOUONNJA,NGO-KETUNJIA,KOUOPTAMO,NORD-OUEST,77794,1329,5.73693,10.62321,2025
MASSIESSIE,MIFI,KOUOPTAMO,OUEST,86694,1306,5.60052,10.64672,2025
BAKSA,BENOUE,BIBEMI,NORD,61256,162,9.38323,13.85261,2025
BOKO,MAYO-LOUTI,GUIDER,NORD,63639,3382,10.10737,13.79452,2025
NANGWALE,FARO,POLI,NORD,62616,655,8.60418,13.05447,2025
BOURI,BENOUE,LAGDO,NORD,61857,401,8.51083,13.62908,2025
GANDJIBA,FARO,LAGDO,NORD,62357,401,8.43849,13.35847,2025
MANANYA,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.3639,14.4641,2025
SAFAI,FARO,BÃ©KA,NORD,62173,0,8.58333,12.81667,2025
MOGVONGA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.86742,13.97181,2025
TABARA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.44268,14.47455,2025
FARFARA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.11674,14.78905,2025
MOUYENGUE,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.88795,14.15459,2025
METCHEKER,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.77764,13.90761,2025
ADRAMAN,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1704,11.19379,13.94009,2025
DOUMROU,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.09132,14.8741,2025
MAINARI,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.65131,14.41173,2025
MEBOU,MEFOU-ET-AFAMBA,NKOLAFAMBA,CENTRE,25159,664,3.85,11.73333,2025
BABOUTE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,536,4.5,12.2,2025
BIWAWE,MBAM-ET-KIM,NGAMBÃ©-TIKAR,CENTRE,24364,0,5.85,11.58333,2025
NGOURA,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.73333,14.48333,2025
MBALANGI,MEME,KUMBA III,SUD-OUEST,15722,10503,4.501,9.4632,2025
LANDY-STAGE,FAKO,BAMUSSO,SUD-OUEST,11177,1430,4.3911,8.889,2025
NTENAKO,MANYU,MAMFE,SUD-OUEST,14357,0,5.67633,9.29016,2025
METSANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.42995,10.12815,2025
MBAN KONG,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,4585,5.89703,10.54121,2025
EGBEACHU,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.9337,9.6963,2025
ATVEM,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.40875,9.96217,2025
BAFOUK,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.63333,14.61667,2025
TIBOBILI,NDIAN,ISANGUELE,SUD-OUEST,16631,0,4.7297,8.5731,2025
EBINSI,MANYU,AKWAYA,SUD-OUEST,14129,1865,5.93938,9.21386,2025
LIONGO,FAKO,BAMUSSO,SUD-OUEST,11177,1430,4.409,8.9546,2025
AFAP,MANYU,MAMFE,SUD-OUEST,14357,0,5.6736,9.1762,2025
MBULE,MOUNGO,TOMBEL,LITTORAL,51297,3518,4.8039,9.6687,2025
WEME,MEME,KONYE,SUD-OUEST,15428,1797,4.8763,9.4337,2025
BAKOULOU,BAMBOUTOS,GALIM,OUEST,81677,1898,5.6924,10.44519,2025
MASSAGAM,NOUN,MASSANGAM,OUEST,88892,1803,5.4296,10.98162,2025
NSIEPA,NOUN,NJIMOM,OUEST,88156,2444,5.80579,10.97772,2025
BONDJO,WOURI,BONALÃ©A,LITTORAL,54115,0,4.2681,9.7973,2025
NDOBEGINGE I,NKAM,YABASSI,LITTORAL,52582,504,4.4,10.16667,2025
KONGO,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,4831,3.15,15.05,2025
GOUANGA,KADEI,BATOURI,EST,33158,1977,4.4,14.65,2025
PETIT POL,KADEI,DIMAKO,EST,33439,1870,4.23333,13.56667,2025
KANAL,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.61667,12.88333,2025
SOGOL,NYONG-ET-KELLE,BIYOUHA,CENTRE,28122,1813,3.8,10.63333,2025
NGOUONG,HAUTE-SANAGA,MBOMA,CENTRE,21965,545,4.26667,12.8,2025
BANKAMBE,HAUT-NKAM,BAKOU,OUEST,82277,676,5.0407,10.21107,2025
SUALA',MENOUA,NKONG-ZEM,OUEST,85824,0,5.44121,10.10347,2025
DJEWANG,HAUTS-PLATEAUX,BATIÃ©,OUEST,83674,0,5.28608,10.3421,2025
TCHITCHI,HAUTS-PLATEAUX,BANGOU,OUEST,83512,898,5.19943,10.42187,2025
MFENGUEN,NOUN,FOUMBAN,OUEST,88358,1984,5.80051,10.84802,2025
CHECHET,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.46719,10.34492,2025
NTALI,MOMO,MBENGWI,NORD-OUEST,76726,2973,5.9641,9.9394,2025
ADERE,DONGA-MANTUNG,AKO,NORD-OUEST,73128,4987,6.83333,10.86667,2025
BAYONG,HAUTE-SANAGA,DOUMÃ©,CENTRE,21518,0,4.33333,13.35,2025
SEMBE II,KADEI,NDÃ©LÃ©LÃ©,EST,33284,0,4.1,14.88333,2025
MIMBANG,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.83333,12.86667,2025
ESSINGUILI,MVILA,EBOLOWA II,SUD,92529,2702,2.9,11.18333,2025
NKOLEBON,NYONG-ET-SO,SANGMÃ©LIMA,CENTRE,21553,0,3.05,12.0,2025
VOGJOUN,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.78333,14.48333,2025
NKOUTOU,OCEAN,LOLODORF,SUD,93938,1155,3.11667,10.61667,2025
ANINA,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.6873,14.2069,2025
DAME,BENOUE,LAGDO,NORD,61857,401,8.89151,13.87177,2025
