Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
BYANE,VALLEE-DU-NTEM,MA'AN,SUD,94617,341,2.48333,10.78333,2020
ADJAP,OCEAN,AKOM II,SUD,93141,731,2.9,10.58333,2020
BIBOULEMAN,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.21667,11.93333,2020
DOUMBANYAN,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.4,12.4,2020
LOHENDJE,OCEAN,KRIBI I,SUD,93633,3313,2.65,9.85,2020
AKOM,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.18333,11.2,2020
MANA,FARO,POLI,NORD,62616,577,7.96667,12.86667,2020
TONDIRE,BENOUE,DEMBO,NORD,61343,417,9.63333,13.45,2020
BALDE-ANEDJI,BENOUE,DEMBO,NORD,61343,417,9.6453,13.46961,2020
MANGARMA,MAYO-REY,TOUBORO,NORD,64967,2346,7.4382,15.3937,2020
OUARKLA OURARE,MAYO-REY,REY-BOUBA,NORD,64776,1598,8.9018,14.4202,2020
WAROU I,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.52028,14.27609,2020
YOLDE,DIAMARE,PÃ©TTÃ©,EXTREME-NORD,41286,0,10.85625,14.58879,2020
OUDA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.19493,14.76657,2020
VOGOUA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,574,10.85894,13.95273,2020
TONDE,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,2158,10.06181,14.52737,2020
MADIO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.44514,14.57537,2020
BOROGOUA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2779,10.76463,13.81573,2020
SATAI,MAYO-LOUTI,MOUTOURWA,NORD,63982,1080,10.15,14.01667,2020
WALA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,709,4.63333,12.28333,2020
BIVIANG,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.86667,11.9,2020
FANG,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.73333,12.58333,2020
EKPWAKOULA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,709,4.56667,12.36667,2020
ABANG II,MEFOU-ET-AFAMBA,DZENG,CENTRE,25385,425,3.61667,11.9,2020
KONDAN,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,510,3.6,12.23333,2020
ONDEK,NYONG-ET-MFOUMOU,AYOS,CENTRE,29674,682,4.13333,12.38333,2020
SONGLIPEM,NYONG-ET-KELLE,MESSONDO,CENTRE,28176,1379,3.46667,10.55,2020
NDOUP,MVILA,SANGMÃ©LIMA,SUD,92453,0,3.0,11.95,2020
YAGOUE,MAYO-REY,MADINGRING,NORD,64455,1788,8.6274,14.9975,2020
LOUGA,BENOUE,REY-BOUBA,NORD,61376,1598,9.0979,14.4351,2020
ANGARI SIDDIKI,BENOUE,LAGDO,NORD,61857,353,8.81667,13.93333,2020
FALATIKOU,BENOUE,PITOA,NORD,61233,1795,9.3669,13.74194,2020
OURO KADA,BENOUE,BIBEMI,NORD,61256,144,9.1933,14.2627,2020
TIRGA,FARO,POLI,NORD,62616,577,8.49885,13.21178,2020
KOILADJIN,MAYO-REY,REY-BOUBA,NORD,64776,1598,8.985,14.5195,2020
LDIRI,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.54066,13.68846,2020
OULAD,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.85622,13.8445,2020
BOGO,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.22778,14.11318,2020
TCHALOUWOL,DIAMARE,BOGO,EXTREME-NORD,41171,2692,10.8674,14.6685,2020
MA'E,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,565,11.39126,14.93903,2020
GAWAR VINDE,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2779,10.53327,13.80217,2020
EKOUDINDI,MEFOU-ET-AKONO,AKONO,CENTRE,26176,428,3.41667,11.28333,2020
OBOK,MEFOU-ET-AFAMBA,OLANGUINA,CENTRE,25336,0,3.95,12.01667,2020
ADJAP,OCEAN,EFOULAN,SUD,93513,1347,3.05,10.85,2020
AKOM,MVILA,EBOLOWA II,SUD,92529,2420,2.76667,11.28333,2020
KOUNGOULOU,MVILA,MVANGAN,SUD,92112,544,2.71667,11.78333,2020
EKOUKOUA,OCEAN,CAMPO,SUD,93393,188,2.35,10.11667,2020
MEUBA,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.46667,12.36667,2020
MARKO,VINA,NGAOUNDÃ©RÃ© I,ADAMAOUA,15774,0,7.21667,13.43333,2020
MBALE,MBERE,MEIGANGA,ADAMAOUA,14646,2412,6.15,14.38333,2020
EDIANGO,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1223,5.2574,9.40047,2020
MBADJEM,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,795,5.1046,9.7079,2020
MENZI,MIFI,BAFOUSSAM III,OUEST,86392,3595,5.47112,10.43449,2020
MAKO,KOUNG-KHI,FOUMBOT,OUEST,84533,3857,5.3659,10.66194,2020
NGOUA,MENOUA,DSCHANG,OUEST,85334,2515,5.4296,10.08564,2020
TOUMANKA,BAMBOUTOS,BABADJOU,OUEST,81138,1376,5.67879,10.20918,2020
BATCHAM,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.54516,10.22495,2020
DJOUMTE,FARO,TOUROUA,NORD,62854,1194,8.7,13.0,2020
MAYEL TAPARE,BENOUE,BIBEMI,NORD,61256,144,9.15392,13.80586,2020
NIMDELOU,FARO,BÃ©KA,NORD,62173,0,8.51667,12.53333,2020
NDOBINGA GUELAO,BENOUE,BIBEMI,NORD,61256,94,8.98761,13.90628,2020
NIETCHE,FARO,POLI,NORD,62616,577,8.42995,13.20332,2020
MBOTILGOU,BENOUE,GACHIGA,NORD,61443,0,9.56667,13.43333,2020
MEDERE MENDJI,DIAMARE,MAGA,EXTREME-NORD,41499,3345,10.95775,14.75056,2020
DAHAL,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,1100,10.06607,14.17947,2020
KARALGUIE,MAYO-SAVA,PÃ©TTÃ©,EXTREME-NORD,45686,0,11.06667,14.56667,2020
GOUREL MODI,DIAMARE,MAROUA III,EXTREME-NORD,41781,5081,10.82585,14.37714,2020
DOUGOUR,DIAMARE,MERI,EXTREME-NORD,41837,3595,10.71533,14.19618,2020
SIR,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.55841,13.67627,2020
VITTE,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.64097,13.64044,2020
MASSAKI,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1464,12.73018,14.53307,2020
KALLIAO,DIAMARE,MAROUA I,EXTREME-NORD,41526,10448,10.60944,14.21574,2020
FADJE,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.52596,14.76609,2020
DBSA,DIAMARE,ZINA,EXTREME-NORD,41542,565,11.21406,14.97239,2020
FANGBILONE,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,266,4.38333,12.25,2020
ATOASI,MFOUNDI,NKOLAFAMBA,CENTRE,27559,580,3.76667,11.71667,2020
POUPOUMA,LEKIE,MONATÃ©LÃ©,CENTRE,22121,0,4.23333,11.31667,2020
MANKA,MBAM-ET-KIM,NGAMBÃ©-TIKAR,CENTRE,24364,0,5.73333,11.51667,2020
GAZI,MBERE,MEIGANGA,ADAMAOUA,14646,2412,6.35,14.33333,2020
NZAM,MAYO-BANYO,MAYO-DARLÃ©,ADAMAOUA,13421,0,6.51667,11.65,2020
BAKUNDU FOE,MEME,MBONGE,SUD-OUEST,15996,6242,4.4721,9.2235,2020
WONE,KUPE-MANENGUBA,KONYE,SUD-OUEST,12228,1591,5.0549,9.3937,2020
KOMBO A MUNJA,NDIAN,IDABATO,SUD-OUEST,16526,311,4.4941,8.5638,2020
MAGBE,MANYU,AKWAYA,SUD-OUEST,14129,1651,6.3182,9.3403,2020
TOULAANDEN,NOUN,KOUTABA,OUEST,88592,1096,5.52628,10.78035,2020
YANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.45486,10.09862,2020
MBANDI,DONGA-MANTUNG,MISAJE,NORD-OUEST,73352,3585,6.7,10.66667,2020
NSUNGLI,DONGA-MANTUNG,NKAMBE,NORD-OUEST,73584,15680,6.53333,10.73333,2020
TCHABAL,FARO-ET-DEO,TIGNÃ¨RE,ADAMAOUA,12592,0,7.41667,12.81667,2020
DJAMBALA,MAYO-BANYO,TABATI,ADAMAOUA,13654,0,6.59871,12.22104,2020
MBOME,MOMO,BATIBO,NORD-OUEST,76579,1940,5.76,9.7794,2020
BAFAKA,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7271,9.1625,2020
BITENGE,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7754,9.2567,2020
BOTA,FAKO,LIMBÃ© II,SUD-OUEST,11686,0,4.0133,9.19099,2020
NKWAT,NOUN,BANGOURAIN,OUEST,88169,1473,5.7889,10.71315,2020
NKOUKWENKENG,NOUN,KOUTABA,OUEST,88592,1096,5.5417,10.77885,2020
FARMETCHA,NDE,BANGANGTÃ©,OUEST,87191,0,5.18095,10.54199,2020
MBOTIM,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.63946,10.32661,2020
NGOUGHE,NOUN,FOUMBAN,OUEST,88358,1755,5.568,10.97669,2020
LEKWET,MENOUA,PENKA-MICHEL,OUEST,85957,1140,5.49112,10.1999,2020
KING-PLACE,MIFI,BAFOUSSAM II,OUEST,86271,13857,5.58227,10.40385,2020
NJIBOURE,NOUN,FOUMBAN,OUEST,88358,1755,5.77705,10.80223,2020
BABOATE,HAUT-NKAM,BANKA,OUEST,82563,1970,5.2044,10.18107,2020
TSEWONG,MIFI,BAFOUSSAM III,OUEST,86392,3595,5.44634,10.40131,2020
EBEN,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,219,3.60222,9.73139,2020
MBOKAMBO,KUPE-MANENGUBA,MÃ©LONG,SUD-OUEST,12648,0,5.2902,9.8062,2020
MASSO,HAUTE-SANAGA,DIANG,CENTRE,21347,897,4.66667,13.28333,2020
DIOULA MBANDAME,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.21667,15.35,2020
GRIBE,BOUMBA-ET-NGOKO,MESSOCK,EST,31285,0,2.80914,14.60559,2020
TIKONDI,LOM-ET-DJEREM,NGOURA,EST,34148,2078,5.16667,14.2,2020
SONG BITOMB,SANAGA-MARITIME,ÃDÃ©A II,LITTORAL,53453,0,3.96667,10.41667,2020
NSAKE,NKAM,YABASSI,LITTORAL,52582,442,4.4032,9.8967,2020
BAYON,HAUT-NKAM,BARÃ©,OUEST,82752,0,5.05163,9.96118,2020
ESOMO,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.18333,13.63333,2020
MALEN III,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.56667,12.81667,2020
BOYE,MBERE,BÃ©TARÃ©-OYA,ADAMAOUA,14242,0,5.96667,13.96667,2020
"BANDAM, ANCIEN",MAYO-BANYO,BANKIM,ADAMAOUA,13162,3808,6.15,11.45,2020
FANCHOUOP,NOUN,MASSANGAM,OUEST,88892,1596,5.40231,10.93058,2020
TCHANG,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,1089,5.40272,10.31347,2020
BABOU',NDE,BASSAMBA,OUEST,87214,199,5.09206,10.58352,2020
FEMELHI,MENOUA,BATCHAM,OUEST,85293,1124,5.55205,10.16791,2020
NGWALA,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,7789,5.99476,10.49464,2020
NZEMLA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.52192,10.08886,2020
TO'MLEM,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.42446,10.43283,2020
NGATATO,NDE,TONGA,OUEST,87124,3863,5.00167,10.50961,2020
DJOMBASO,MBAM-ET-INOUBOU,NDOM,CENTRE,23825,2021,4.35,10.88333,2020
BAHALE,NKAM,NKONDJOCK,LITTORAL,52432,3020,4.7,10.35,2020
MPANE,HAUT-NYONG,MESSOCK,EST,32685,0,3.31667,14.01667,2020
MADJO,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.53333,12.91667,2020
KASANGBA,KADEI,BATOURI,EST,33158,1765,4.46667,14.45,2020
BABINGA,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,4313,3.13333,14.95,2020
NGANDAME,HAUTE-SANAGA,MBOMA,CENTRE,21965,476,4.26667,12.96667,2020
NEMEYONG,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,598,2.96667,12.31667,2020
NKOTOVENG,VALLEE-DU-NTEM,AMBAM,SUD,94151,1180,2.51667,11.06667,2020
NEMEYONG,OCEAN,MA'AN,SUD,93117,341,2.43333,10.45,2020
MEKAM,MVILA,SANGMÃ©LIMA,SUD,92453,0,2.9,11.9,2020
AKPWAK,MVILA,BIWONG-BULU,SUD,92384,765,2.68333,11.58333,2020
AMEDOU,MAYO-REY,REY-BOUBA,NORD,64776,1598,8.93333,14.43333,2020
MBOUKMA,MAYO-REY,REY-BOUBA,NORD,64776,1598,8.52172,13.97659,2020
WAINEROU,BENOUE,REY-BOUBA,NORD,61376,1598,8.82193,13.98714,2020
DJOP,MVILA,EBOLOWA II,SUD,92529,2420,2.85,11.13333,2020
AWOAN,OCEAN,CAMPO,SUD,93393,188,2.55,10.05,2020
CIMENT,MAYO-LOUTI,FIGUIL,NORD,63523,1793,9.75627,13.97895,2020
KONA,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.80568,13.84726,2020
HAMDJA,BENOUE,REY-BOUBA,NORD,61376,1598,8.7466,14.0585,2020
TAMDJALI,FARO,NGONG,NORD,62567,0,8.76444,13.08666,2020
BOULA-IBBI,MAYO-LOUTI,PITOA,NORD,63233,1795,9.55885,13.76317,2020
BOKA BODJA,BENOUE,REY-BOUBA,NORD,61376,1598,9.0422,14.2333,2020
PATE BOLDOU,FARO,POLI,NORD,62616,577,8.56297,13.05346,2020
KABLA,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.27987,14.85368,2020
DOM SOULKOU,MAYO-DANAY,GOBO,EXTREME-NORD,43458,3783,9.99351,15.44774,2020
ALI SOULOUM,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.06501,14.02622,2020
GLO KOTOKO,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.44418,14.34098,2020
DAWA,MAYO-KANI,DARGALA,EXTREME-NORD,44119,983,10.50545,14.69505,2020
GUIRLING,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.27878,14.81067,2020
DOUGMO I,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.58534,14.49412,2020
AM TALIA,MAYO-SAVA,WAZA,EXTREME-NORD,45943,955,11.39028,14.49963,2020
MIGGA,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.75481,13.94272,2020
YOLA,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2750,10.36888,14.87585,2020
TALKOMARI,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,11.05,13.96667,2020
LARA,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.12819,14.95257,2020
MINLOP,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,551,3.65,12.21667,2020
NTSAN,LEKIE,SA'A,CENTRE,22836,2227,4.41667,11.46667,2020
DOUME,MBAM-ET-KIM,YOKO,CENTRE,24769,301,5.88333,12.26667,2020
MAKAK,LEKIE,LOBO,CENTRE,22859,597,3.98333,11.2,2020
NSAN,LEKIE,OBALA,CENTRE,22589,3855,4.15,11.46667,2020
MBONG,MVILA,EBOLOWA I,SUD,92454,2409,2.95,10.98333,2020
NGONE,MVILA,BIWONG-BULU,SUD,92384,765,2.65,11.61667,2020
MELEN,OCEAN,CAMPO,SUD,93393,188,2.31667,10.36667,2020
DJAMBOUTOU,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.89101,13.33193,2020
GUELBA,FARO,BÃ©KA,NORD,62173,0,8.65,12.7,2020
WOULEP,MAYO-LOUTI,HINA,NORD,63775,770,10.16034,13.75679,2020
BANG,MAYO-LOUTI,FIGUIL,NORD,63523,1793,9.87083,13.98248,2020
TAAPI,MAYO-REY,MADINGRING,NORD,64455,1788,8.0657,15.128,2020
NAMDA,MAYO-LOUTI,DEMBO,NORD,63443,417,9.85736,13.52752,2020
OURO ALINBAGOU,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.85,13.28333,2020
FAMOU,BENOUE,BIBEMI,NORD,61256,144,9.34436,13.78853,2020
BOHONG,MAYO-LOUTI,FIGUIL,NORD,63523,1793,9.84539,13.96737,2020
SANGUERE-NDJOI,BENOUE,GAROUA III,NORD,61786,2099,9.22261,13.47885,2020
BANKARA,DIAMARE,GAZAWA,EXTREME-NORD,41328,927,10.54299,14.18548,2020
HOLIO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.22757,14.59877,2020
MOUKBA,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.92996,14.16753,2020
AMDJAGARA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.39221,14.70945,2020
DIHI,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,2077,10.24762,13.51464,2020
AMADABO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.2978,14.56061,2020
GAMDOUGOUM,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,782,10.29659,13.75186,2020
BAOULI NAIBI,DIAMARE,BOGO,EXTREME-NORD,41171,2692,10.73441,14.70109,2020
SOUDRALHEL,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.54549,14.41557,2020
TENERI,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.57936,14.97929,2020
KALGUIWA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.39089,14.23561,2020
KOUMARKI,MAYO-DANAY,WINA,EXTREME-NORD,43569,3908,10.01574,15.18178,2020
KLIOU,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.6835,14.01171,2020
MBET,HAUTE-SANAGA,MINTA,CENTRE,21192,668,4.61667,13.01667,2020
NDIMI,LEKIE,NTUI,CENTRE,22346,1959,4.63333,11.66667,2020
ELIG,LEKIE,ELIG-MFOMO,CENTRE,22641,862,4.15,11.36667,2020
MINLABA,NYONG-ET-SO,MENGUEME,CENTRE,21824,888,3.16667,11.35,2020
ELON,LEKIE,BATCHENGA,CENTRE,22164,0,4.25,11.61667,2020
NKOLTOMO II,LEKIE,ELIG-MFOMO,CENTRE,22641,862,4.21667,11.43333,2020
EKOMBITE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,468,4.46667,12.26667,2020
NKOLMVAK,LEKIE,SA'A,CENTRE,22836,2227,4.3,11.53333,2020
BEMBE,MVILA,EBOLOWA II,SUD,92529,2420,2.8,11.23333,2020
NKOLEBANG,NYONG-ET-SO,ENDOM,CENTRE,21661,510,3.36667,12.05,2020
FOULASSI,MVILA,SANGMÃ©LIMA,SUD,92453,0,2.98333,11.96667,2020
NGATE,MVILA,MENGONG,SUD,92859,699,2.93333,11.25,2020
YOLI,MAYO-BANYO,MAYO-DARLÃ©,ADAMAOUA,13421,0,6.56667,11.6,2020
DJEM,FARO-ET-DEO,GALIM-TIGNÃ¨RE,ADAMAOUA,12159,0,7.01667,12.2,2020
NDEKWAI,MANYU,MAMFE,SUD-OUEST,14357,0,5.6653,9.30056,2020
MANM,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4691,9.6931,2020
TALI I,LEBIALEM,TINTO,SUD-OUEST,13168,0,5.58031,9.65763,2020
EKONDO TITI,MEME,EKONDO-TITI,SUD-OUEST,15318,3408,4.603,9.0404,2020
OKPANIYA,MANYU,AKWAYA,SUD-OUEST,14129,1651,6.288,9.3945,2020
MENKA,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.56186,10.24762,2020
TSIMBI,MENOUA,BATCHAM,OUEST,85293,1124,5.52035,10.20998,2020
BALOUM,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.63012,10.35327,2020
BABAMKE,BAMBOUTOS,GALIM,OUEST,81677,1680,5.76934,10.31517,2020
BANDOUMDJA,HAUT-NKAM,BANDJA,OUEST,82456,1828,5.23426,10.26423,2020
KA'YO,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.3943,10.44811,2020
MASSAN,BAMBOUTOS,GALIM,OUEST,81677,1680,5.79715,10.42722,2020
OURO-MARAY,MAYO-LOUTI,FIGUIL,NORD,63523,1793,9.68163,13.95896,2020
HAMA KOUSSOU,BENOUE,DEMBO,NORD,61343,417,9.63333,13.46667,2020
SOMANGO,BENOUE,BIBEMI,NORD,61256,144,9.4928,13.82255,2020
DIRBAS,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.07481,13.71612,2020
NDOUF,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.03721,15.04369,2020
TIZIKOBRI,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.64018,13.69153,2020
BIAMO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.40977,14.49563,2020
MOUTCHKODA,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,782,10.26438,13.88553,2020
MADAKA LAWANAT,DIAMARE,BOGO,EXTREME-NORD,41171,2692,10.75,14.55,2020
YAREY,MAYO-DANAY,GUÃ©MÃ©,EXTREME-NORD,43527,0,10.49327,14.98811,2020
WAYAMAYO,DIAMARE,BOGO,EXTREME-NORD,41171,2692,10.65407,14.69416,2020
SEGUELO,MAYO-DANAY,GOBO,EXTREME-NORD,43458,3783,10.03333,15.38333,2020
MODELE,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.41403,13.6579,2020
LOUGOULGOUM,DIAMARE,GAZAWA,EXTREME-NORD,41328,927,10.62691,14.16833,2020
BOMYO,DIAMARE,MAROUA II,EXTREME-NORD,41621,11300,10.66141,14.34608,2020
KOURNGOLD,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.87821,13.847,2020
NGAT II,MFOUNDI,DZENG,CENTRE,27185,425,3.65,11.76667,2020
OSOESAM,NYONG-ET-SO,MENGUEME,CENTRE,21824,888,3.25,11.3,2020
OMINDE,MBAM-ET-INOUBOU,BOKITO,CENTRE,23263,3931,4.38333,11.06667,2020
BOUNDJOU,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,709,4.7,12.41667,2020
MBANDA,NYONG-ET-KELLE,BOT-MAKAK,CENTRE,28362,5466,4.03333,10.88333,2020
BOTOMBO,MBAM-ET-INOUBOU,BOKITO,CENTRE,23263,3931,4.48333,11.2,2020
NKADIP,MFOUNDI,LOBO,CENTRE,27259,597,3.83333,11.28333,2020
LEWOU,MBAM-ET-KIM,YOKO,CENTRE,24769,301,5.51667,12.36667,2020
NGOUGOUMOU,MEFOU-ET-AFAMBA,AFANLOUM,CENTRE,25119,1048,4.13333,12.03333,2020
MALAT,VINA,NGAOUNDÃ©RÃ© II,ADAMAOUA,15875,0,7.38333,13.58333,2020
DJOMBI,DJEREM,TABATI,ADAMAOUA,11554,0,6.69507,12.60987,2020
AYAOKE,MANYU,EYUMODJOCK,SUD-OUEST,14237,1397,5.6908,8.9643,2020
LEWOU,MENOUA,PENKA-MICHEL,OUEST,85957,1140,5.46163,10.17543,2020
BETE,HAUTS-PLATEAUX,BANGOU,OUEST,83512,794,5.20535,10.34506,2020
MANDIYANG,NDE,MASSANGAM,OUEST,87792,1596,5.28632,10.83195,2020
MBE,KOUNG-KHI,BAYANGAM,OUEST,84353,408,5.27665,10.45222,2020
BEFANG,MENCHUM,WUM,NORD-OUEST,74481,5674,6.30731,9.98043,2020
WAPU,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1987,5.89896,10.35103,2020
BENABANDJO,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.3644,9.8722,2020
MANSEN,NOUN,KOUTABA,OUEST,88592,1096,5.63564,10.69258,2020
LA'TCHUE,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.60171,10.23816,2020
MONKUNLO,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,4040,5.94026,10.43891,2020
MONJONG,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,7789,5.99572,10.43748,2020
TO,MENCHUM,WUM,NORD-OUEST,74481,5674,6.48333,10.21667,2020
TSOKA,BOYO,FONFUKA,NORD-OUEST,71339,0,6.48333,10.35,2020
MBONDO,MBERE,DJOHONG,ADAMAOUA,14488,603,6.83333,14.66667,2020
GUENDOUMI,FARO-ET-DEO,MAYO-BALÃ©O,ADAMAOUA,12447,0,7.55,12.46667,2020
ARDO ARDOU ETIEL,MBERE,DJOHONG,ADAMAOUA,14488,603,6.98333,14.95,2020
NCHEMBA II,MANYU,MAMFE,SUD-OUEST,14357,0,5.7263,9.5176,2020
SUEL,NDIAN,KOMBO-ITINDI,SUD-OUEST,16883,0,4.70542,8.82962,2020
ESSUKE,FAKO,LIMBÃ© I,SUD-OUEST,11598,0,4.0637,9.3104,2020
TCHOUNDIM,NDE,BANGANGTÃ©,OUEST,87191,0,5.11855,10.61222,2020
LEVET,MENOUA,NKONG-ZEM,OUEST,85824,0,5.45254,10.13497,2020
BONENDALE,WOURI,DOUALA IV,LITTORAL,54839,41366,4.1175,9.6542,2020
KOUA,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.61667,12.7,2020
ZOULABOT III,HAUT-NYONG,NGOYLA,EST,32997,415,2.73333,13.96667,2020
MOADJENDI,KADEI,MBANG,EST,33928,1235,4.18333,14.33333,2020
ADJELA I,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.15,13.61667,2020
ABAKOUM,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.23333,13.6,2020
EPI ALADJI,KADEI,BATOURI,EST,33158,1765,4.4,14.6,2020
KOUNGOULOU,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.03333,13.81667,2020
NKOUNGOUE,WOURI,DIZANGUÃ©,LITTORAL,54458,0,3.79833,9.90306,2020
LOGBESSOU,WOURI,DOUALA V,LITTORAL,54997,62260,4.0808,9.7949,2020
PEZAM,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.05,15.21667,2020
NKOUL,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.41667,13.53333,2020
NDANGA GANDIMA,LOM-ET-DJEREM,BÃ©TARÃ©-OYA,EST,34542,0,5.41667,14.03333,2020
MANJOU,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.65,13.01667,2020
FOU-SAP,MIFI,BAFOUSSAM III,OUEST,86392,3595,5.46935,10.42889,2020
AKUM,BAMBOUTOS,SANTA,OUEST,81957,3804,5.79176,10.1848,2020
BALIKUMBAT,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1987,5.89267,10.35983,2020
NKAGANZOGOU,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,219,3.63333,9.78333,2020
