Region,Department,Arrondissement,Village,postal_code,Lat_Village,Lon_Village,Lat_Arrondissement,Lon_Arrondissement,Lat_Department,Lon_Department,Lat_Region,Lon_Region,population_2005,population_2010,population_2015,population_2020,population_2025
NORD,MAYO-LOUTI,MAYO-OULO,KOUDOUKOURA,63822,10.07769,13.44814,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
EXTREME-NORD,DIAMARE,MAROUA III,MBONGA,41781,10.85736,14.33685,10.780562136304859,14.403899458599696,10.667049618712413,14.35913441270984,,,2132,3756,4383,5081,5800
EXTREME-NORD,MAYO-KANI,GUIDIGUIS,LIRINDE,44417,10.03996,14.55542,10.083805659816301,14.64828920959146,10.242178218182143,14.514272175670587,,,1811,1596,1862,2158,2464
EXTREME-NORD,MAYO-TSANAGA,SOUL̬D̩-ROUA,NGOUDA,46973,10.64547,13.97574,10.770810966996635,13.979528797842365,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,MAYO-DANAY,YAGOUA,IRDENG,43642,10.27735,15.35039,10.205937586044914,15.228629632250087,10.397036816162558,15.076400151376935,,,6872,6055,7066,8191,9351
NORD,MAYO-LOUTI,MOUTOURWA,TITING,63982,10.17018,14.06045,10.244764088609307,14.143081219883543,9.936812363058793,13.804444931788375,,,923,809,938,1080,1225
CENTRE,MEFOU-ET-AFAMBA,MENGANG,DJOUDJOUA,25973,3.68333,12.01667,3.8414311519637434,12.086008206778805,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,462,403,468,542,620
CENTRE,HAUTE-SANAGA,NGUELEMENDOUKA,MEBANG,21312,4.46667,12.8,4.410868174551449,12.972563228553255,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,808,706,821,950,1087
CENTRE,HAUTE-SANAGA,NANGA-EBOKO,ESSAMESSO,21283,4.58333,12.46667,4.7525022895992555,12.44098697461055,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,602,526,612,709,811
CENTRE,LEKIE,NGUIBASSAL,NKONG,22249,4.15,11.06667,4.083400188449944,11.068257806197021,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,4375,3824,4446,5148,5888
CENTRE,MBAM-ET-INOUBOU,KIIKI,BOKAGA,23417,4.58333,11.15,4.684406098966194,11.139315020146773,4.731172516683585,10.965955783471026,4.670479718316163,11.826210878899634,707,1234,1435,1662,1902
CENTRE,MEFOU-ET-AKONO,MFOU,KOUMOU,26192,3.65,11.51667,3.6803713025422913,11.621390554792132,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,1264,1106,1286,1490,1705
CENTRE,LEKIE,BOKITO,KANANGA,22263,4.36667,11.18333,4.466663049600434,11.091577906659468,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,3340,2920,3395,3931,4496
CENTRE,NYONG-ET-MFOUMOU,OLANGUINA,ONGBWANG,29736,3.98333,12.15,3.9895551057316885,12.025805976993235,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MEFOU-ET-AKONO,NGOUMOU,OBOKOE,26445,3.65,11.33333,3.6318775163213117,11.297107927099772,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,671,586,681,788,901
CENTRE,NYONG-ET-KELLE,DIBANG,NDONGO,28415,4.03333,10.85,3.9658384959986517,10.753214621737941,3.714239507085398,10.818585738410327,4.670479718316163,11.826210878899634,846,1160,1348,1560,1783
CENTRE,NYONG-ET-KELLE,BOT-MAKAK,KOMBE,28362,4.08333,10.96667,4.018337296091527,10.994749573323073,3.714239507085398,10.818585738410327,4.670479718316163,11.826210878899634,2322,4059,4719,5466,6252
ADAMAOUA,FARO-ET-DEO,MAYO-BAL̩O,LOUGUERE,12447,7.48333,12.4,7.68714844992751,12.304803079707597,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,0,0,0,0,0
ADAMAOUA,MBERE,DJOHONG,MANDIB I,14488,6.8,14.63333,6.917732113736939,14.839191862960504,6.473257682994356,14.2128346207462,6.82571155897595,13.133156301509544,536,463,530,603,674
ADAMAOUA,MBERE,DJOHONG,LAENDE MAMI,14488,6.75,14.55,6.917732113736939,14.839191862960504,6.473257682994356,14.2128346207462,6.82571155897595,13.133156301509544,536,463,530,603,674
SUD-OUEST,LEBIALEM,TINTO,NGASANG,13168,5.5615,9.6264,5.630848521612384,9.70656562913191,5.595993796915215,9.942039895840818,,,0,0,0,0,0
NORD-OUEST,NGO-KETUNJIA,KOUOPTAMO,NKWENJA,77794,5.76644,10.60566,5.668677243137105,10.568626075356724,5.964806087947419,10.478772494868457,,,1007,878,1017,1171,1329
NORD-OUEST,MOMO,NIJKWA,BAMINJE,76823,6.05687,9.81492,6.132508278565522,9.830084075909596,5.983372900588761,9.817454892162662,,,0,0,0,0,0
NORD-OUEST,DONGA-MANTUNG,NDU,ROM,73436,6.41667,10.95,6.4110014683095695,10.851058674445024,6.632041204017561,10.799396617152835,,,36835,32178,37277,42929,48721
ADAMAOUA,MBERE,DJOHONG,DOTA,14488,6.96667,14.93333,6.917732113736939,14.839191862960504,6.473257682994356,14.2128346207462,6.82571155897595,13.133156301509544,536,463,530,603,674
ADAMAOUA,FARO-ET-DEO,GALIM-TIGN̬RE,MAKOULADJE,12159,6.98851,12.18168,7.157028287438899,12.233165569942216,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,0,0,0,0,0
SUD-OUEST,KUPE-MANENGUBA,KONYE,DIKOME BAFAW,12228,4.95443,9.46879,4.870138760533074,9.348621206315567,5.120562536808391,9.599290439522152,,,1391,1206,1389,1591,1797
SUD-OUEST,NDIAN,TOKO,BAREKA,16252,5.0777,9.1284,5.170104543296481,9.109493602567037,4.89107594326427,8.960709496289349,,,139,121,139,160,180
SUD-OUEST,NDIAN,TOKO,IPONGUI,16252,5.1384,9.1757,5.170104543296481,9.109493602567037,4.89107594326427,8.960709496289349,,,139,121,139,160,180
OUEST,BAMBOUTOS,MBOUDA,BONDJIFEU,81756,5.64674,10.32043,5.624839689912664,10.3195099097832,5.674221350470127,10.30737084966801,,,1821,1581,1822,2088,2359
OUEST,MIFI,BAFOUSSAM III,LA'TSIT,86392,5.43522,10.37202,5.489013408858517,10.368578609512928,5.53614316164901,10.44127314151299,,,1567,2722,3137,3595,4063
SUD-OUEST,MEME,KUMBA III,NDOH II,15722,4.4924,9.5348,4.516580721544407,9.461514867957819,4.641487499604581,9.32828387273284,,,4064,7050,8118,9298,10503
LITTORAL,SANAGA-MARITIME,DIBAMBA,BONEPOUPA,53168,4.08333,10.03333,4.017210760714709,10.06106451671984,3.9447540478597345,10.309718674447312,4.270427500514314,10.130509508906568,480,835,966,1113,1268
LITTORAL,MOUNGO,EBONE,NGONDO,51273,4.7149,9.9383,4.838635280070882,9.926278541018585,4.6723095183920424,9.76751665670151,4.270427500514314,10.130509508906568,0,0,0,0,0
OUEST,HAUT-NKAM,NKONGSAMBA II,EKOLKANG,82543,5.062,9.9131,4.984611308760676,9.925170778219366,5.157301111756902,10.183557407875464,,,6168,10712,12344,14146,15985
EST,KADEI,ND̩L̩L̩,BANGUE,33284,4.08333,14.51667,4.030815511529391,14.798676518441447,4.269504308570188,14.385959282063373,,,0,0,0,0,0
EST,HAUT-NYONG,SOMALOMO,NKOLNYINGE,32289,3.31667,13.06667,3.318784080214539,12.952078831858877,3.3378179795659753,13.58406563242841,,,229,198,227,258,289
EST,KADEI,OULI,NGASA,33578,4.95,14.56667,5.105747478225038,14.567635717629818,4.269504308570188,14.385959282063373,,,0,0,0,0,0
LITTORAL,WOURI,BONAL̩A,NDONGO,54115,4.2627,9.6867,4.327675607774441,9.67742370382823,3.9969701164079794,9.664570921024948,4.270427500514314,10.130509508906568,0,0,0,0,0
LITTORAL,MOUNGO,MOMBO,TANGUI,51764,4.5388,9.6092,4.55902958830721,9.5794495177133,4.6723095183920424,9.76751665670151,4.270427500514314,10.130509508906568,459,400,463,534,609
LITTORAL,WOURI,BONAL̩A,FIKO,54115,4.2989,9.7176,4.327675607774441,9.67742370382823,3.9969701164079794,9.664570921024948,4.270427500514314,10.130509508906568,0,0,0,0,0
OUEST,HAUT-NKAM,BAR̩,BAREKO,82752,5.0167,9.9649,4.996163388839502,10.009201357962615,5.157301111756902,10.183557407875464,,,0,0,0,0,0
LITTORAL,MOUNGO,PENJA,NYANGA,51187,4.6051,9.7682,4.572635347138591,9.697674819315454,4.6723095183920424,9.76751665670151,4.270427500514314,10.130509508906568,0,0,0,0,0
EST,BOUMBA-ET-NGOKO,YOKADOUMA,NGOLA,31574,3.48333,15.31667,3.120265437656772,15.155622836408293,2.792630201494228,15.252466455912721,,,3822,3308,3791,4313,4831
EST,KADEI,MBANG,DJAMPIEL,33928,4.06667,14.45,3.9727088212995416,14.202145047558314,4.269504308570188,14.385959282063373,,,1094,947,1086,1235,1383
EST,BOUMBA-ET-NGOKO,GARI-GOMBO,NDJOUE,31192,3.46667,14.93333,3.6840130522122796,14.950896897891578,2.792630201494228,15.252466455912721,,,0,0,0,0,0
EST,KADEI,ND̩L̩L̩,WESO,33284,3.98333,15.06667,4.030815511529391,14.798676518441447,4.269504308570188,14.385959282063373,,,0,0,0,0,0
EST,HAUT-NYONG,MESSAM̩NA,ESCHOU,32521,3.56667,13.08333,3.618570804671854,12.879804391077174,3.3378179795659753,13.58406563242841,,,0,0,0,0,0
CENTRE,MEFOU-ET-AKONO,NGOMEDZAP,MBING YELKAS,26396,3.31667,11.1,3.322334181903237,11.210831128984433,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,91,92,107,124,141
NORD-OUEST,NGO-KETUNJIA,BALIKUMBAT,BAMUMKUMBIT,77235,5.81667,10.41667,5.8730711733847265,10.390629862122827,5.964806087947419,10.478772494868457,,,1706,1490,1726,1987,2255
OUEST,BAMBOUTOS,SANTA,BONNEKA,81957,5.74747,10.13386,5.804231843341865,10.144477813833404,5.674221350470127,10.30737084966801,,,3317,2881,3319,3804,4298
OUEST,HAUT-NKAM,BAKOU,CHWINOU,82277,5.03866,10.0968,5.013995371295783,10.142992818934816,5.157301111756902,10.183557407875464,,,523,454,523,599,676
OUEST,MENOUA,BATCHAM,NTSIE,85293,5.52314,10.17877,5.572184406129783,10.197335984012305,5.42090170577736,10.080194589482327,,,979,851,981,1124,1269
NORD-OUEST,BOYO,FONFUKA,DJINGBE,71339,6.5,10.35,6.505736172281118,10.436943096964432,6.361815187683594,10.364502639482296,,,0,0,0,0,0
CENTRE,NYONG-ET-MFOUMOU,ATOK,MPAKI,29559,3.8,12.71667,3.91785352724771,12.771574215257514,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,NYONG-ET-MFOUMOU,KOBDOMBO,MAYOS,29111,4.08333,12.8,4.056592216957514,12.699315021974769,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
EST,KADEI,KENTZOU,BELITA I,33751,4.38333,14.71667,4.277035395593981,14.947829205277632,4.269504308570188,14.385959282063373,,,0,0,0,0,0
SUD,OCEAN,AKOM II,NLONGKENG,93141,2.96667,10.45,2.8229631098121892,10.442867353742946,2.908154115762212,10.30469702906662,,,657,566,645,731,816
SUD,MVILA,NGOUL̩MAKONG,DOUM OLA,92336,3.1,11.35,3.0847959019439193,11.484593129178274,2.827797300383114,11.415283935452997,,,0,0,0,0,0
SUD,VALLEE-DU-NTEM,KY̩-OSSI,METET,94583,2.18333,11.33333,2.2334993358015924,11.27790382694999,2.454081938581572,10.9541820253678,,,0,0,0,0,0
CENTRE,NYONG-ET-SO,ZO̩T̩L̩,NKILZOK,21631,3.35,11.95,3.269753343902266,11.885072888924967,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
NORD,MAYO-REY,DJOHONG,BOTANA,64288,7.2272,15.07562,6.917732113736939,14.839191862960504,8.108038646384532,14.477083632157669,,,536,470,545,629,713
SUD,DJA-ET-LOBO,MINTOM,KOUNGOULOU,91519,2.7,13.13333,2.5272391118712587,13.40243689703839,2.773818687806856,12.609007007639041,,,510,439,500,566,631
SUD,DJA-ET-LOBO,MEYOMESSALA,NDJOM ESE,91342,2.96667,12.18333,3.090845726201783,12.255440931865783,2.773818687806856,12.609007007639041,,,539,463,528,598,669
NORD,MAYO-LOUTI,BIBEMI,GONKOY,63256,9.5394,14.0306,9.314654793892009,13.912814372537367,9.936812363058793,13.804444931788375,,,123,108,125,144,162
NORD,BENOUE,LAGDO,BAKATOUGE,61857,8.90839,13.56795,8.77072146621612,13.567842530194913,9.227680656415943,13.486976595779472,,,173,265,307,353,401
NORD,MAYO-REY,TCHOLLIR̩,YETT,64832,8.13333,14.18333,8.03173038286984,14.059298577553745,8.108038646384532,14.477083632157669,,,0,0,0,0,0
NORD,MAYO-REY,TCHOLLIR̩,VINDE GIDJIBA,64832,8.3,13.78333,8.03173038286984,14.059298577553745,8.108038646384532,14.477083632157669,,,0,0,0,0,0
EXTREME-NORD,MAYO-SAVA,MOZOGO,MOUNDONGWA,45552,11.04659,13.82571,11.02831088174563,13.877204869573816,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,MAYO-SAVA,MORA,ADAKELE,45467,11.03333,14.18333,11.126311353423127,14.281492485153958,11.06469692714163,14.156709827813243,,,4009,3532,4122,4779,5456
NORD,MAYO-LOUTI,BOURHA,PANAY,63397,10.15831,13.63593,10.250643491141506,13.56979425239365,9.936812363058793,13.804444931788375,,,1742,1527,1769,2038,2312
EXTREME-NORD,LOGONE-ET-CHARI,KOUSS̩RI,ANDROUMAN,42615,12.2002,14.87777,12.068654262637175,14.98291762415325,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-DANAY,MAGA,VARAY,43199,10.79046,15.06573,10.886018934996743,14.932259166165949,10.397036816162558,15.076400151376935,,,2805,2472,2885,3345,3819
EXTREME-NORD,MAYO-DANAY,TCHATIBALI,MANTIKERLEKE,43393,10.01674,14.94297,9.988896426463597,14.879999838323775,10.397036816162558,15.076400151376935,,,4790,4221,4926,5711,6519
EXTREME-NORD,MAYO-TSANAGA,KOZA,GOHBAY,46414,10.84654,13.87974,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-DANAY,GU̩M̩,YAMTOKA,43527,10.47495,15.18868,10.458526784077025,15.093728251070699,10.397036816162558,15.076400151376935,,,0,0,0,0,0
EXTREME-NORD,MAYO-SAVA,TOKOMB̩R̩,ZAGUEMTANGA,45889,10.89326,14.10483,10.8741417307699,14.128844052922643,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,GOULFEY,DAKODJI,42427,12.37187,14.76002,12.43622912082223,14.730014484842426,11.999404762234462,14.662177082942428,,,550,485,566,657,750
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,NDOUFGAY,46628,10.76125,13.78936,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
EXTREME-NORD,MAYO-TSANAGA,MOGOD̩,HOUFTA,46586,10.4706,13.76705,10.518968698401016,13.644164579111168,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,DIAMARE,MAGA,MORBOUNA,41499,10.89712,14.85415,10.886018934996743,14.932259166165949,10.667049618712413,14.35913441270984,,,2805,2472,2885,3345,3819
EXTREME-NORD,DIAMARE,BOGO,BAOULI BOREIRE,41171,10.75115,14.70292,10.771405602809148,14.673465131011035,10.667049618712413,14.35913441270984,,,2259,1990,2322,2692,3075
EXTREME-NORD,LOGONE-ET-CHARI,HIL̩ - ALIFA,HILE ALIFA I,42586,12.69195,14.31976,12.671353644537245,14.369224769740335,11.999404762234462,14.662177082942428,,,0,0,0,0,0
CENTRE,MEFOU-ET-AKONO,NGOUMOU,SIBEKON,26445,3.66667,11.25,3.6318775163213117,11.297107927099772,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,671,586,681,788,901
CENTRE,MEFOU-ET-AFAMBA,MENGANG,EBODINKOU,25973,3.85,11.96667,3.8414311519637434,12.086008206778805,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,462,403,468,542,620
CENTRE,NYONG-ET-KELLE,NGOG-MAPUBI,MAKAI,28341,3.93333,10.9,3.901861047296037,10.891398573760489,3.714239507085398,10.818585738410327,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MFOUNDI,YAOUND̩ III,AHALA,27115,3.8,11.48333,3.782680971640284,11.474684830858102,3.8084856225352923,11.512775943766274,4.670479718316163,11.826210878899634,0,0,0,0,0
NORD,MAYO-LOUTI,BASCH̩O,OURO YAKOUGOU,63175,9.87327,13.38618,9.78958640629458,13.363668260318406,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,FARO,TOUROUA,NISSIRQ,62854,8.88333,12.83333,9.04125247379115,12.994874592152396,8.250425621453694,12.883983494475139,,,1019,894,1036,1194,1355
NORD,MAYO-LOUTI,MAYO-OULO,NIBANGO,63822,10.01729,13.4392,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,ZINA,DAGUEUM,42142,11.26028,14.9529,11.193697374623058,14.950884817986543,11.999404762234462,14.662177082942428,,,472,417,487,565,645
EXTREME-NORD,MAYO-SAVA,MORA,VINGUELERI,45467,11.27291,14.35679,11.126311353423127,14.281492485153958,11.06469692714163,14.156709827813243,,,4009,3532,4122,4779,5456
EXTREME-NORD,LOGONE-ET-CHARI,LOGONE-BIRNI,LABADO,42733,11.89294,14.63087,11.813343547524148,14.872678828960446,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,DOUATCHE,46628,10.75205,13.85708,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
EXTREME-NORD,MAYO-SAVA,TOKOMB̩R̩,MANAWATCHI,45889,10.96285,14.2189,10.8741417307699,14.128844052922643,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,GAZAWA,MOSSO,46228,10.54876,14.00656,10.54857842104741,14.114082088540542,10.533333679115419,13.745806788338358,,,777,685,800,927,1059
EXTREME-NORD,DIAMARE,MINDIF,MEMEYEL,41958,10.4988,14.4091,10.39437808715428,14.470684161892773,10.667049618712413,14.35913441270984,,,2041,1799,2099,2434,2780
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,ZILENG,46628,10.71355,13.84115,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
EXTREME-NORD,LOGONE-ET-CHARI,MAKARY,DOH,42814,12.56748,14.60884,12.421286601426518,14.527017115106467,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,FOTOKOL,BRI BANISSET,42347,12.45069,14.20586,12.450868430454106,14.283985955351262,11.999404762234462,14.662177082942428,,,580,510,595,689,786
EXTREME-NORD,LOGONE-ET-CHARI,GOULFEY,CHOLOBA,42427,12.5353,14.72693,12.43622912082223,14.730014484842426,11.999404762234462,14.662177082942428,,,550,485,566,657,750
EXTREME-NORD,LOGONE-ET-CHARI,HIL̩ - ALIFA,DAGGA,42586,12.57256,14.41568,12.671353644537245,14.369224769740335,11.999404762234462,14.662177082942428,,,0,0,0,0,0
CENTRE,MFOUNDI,YAOUND̩ V,NGONA,27334,3.88333,11.6,3.8979520156808847,11.551138944948601,3.8084856225352923,11.512775943766274,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,NYONG-ET-SO,NGOMEDZAP,ABODEMVING,21296,3.26667,11.26667,3.322334181903237,11.210831128984433,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,91,92,107,124,141
CENTRE,NYONG-ET-MFOUMOU,ATOK,EBOMESI,29559,3.68333,12.58333,3.91785352724771,12.771574215257514,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MEFOU-ET-AKONO,NGOMEDZAP,MINGEME,26396,3.38333,11.15,3.322334181903237,11.210831128984433,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,91,92,107,124,141
CENTRE,MEFOU-ET-AKONO,NGOUMOU,NKOLMESI,26445,3.6,11.36667,3.6318775163213117,11.297107927099772,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,671,586,681,788,901
SUD,VALLEE-DU-NTEM,AMBAM,AKOULOUZOK,94151,2.38333,11.28333,2.4741085180790106,11.255093071900614,2.454081938581572,10.9541820253678,,,1058,912,1041,1180,1316
SUD,DJA-ET-LOBO,OVENG,OVENG,91725,2.41667,12.26667,2.4461495317526256,12.283160518151414,2.773818687806856,12.609007007639041,,,332,286,326,369,411
SUD,VALLEE-DU-NTEM,MA'AN,ATANTEM,94617,2.25,10.6,2.4318389369540516,10.684193376514958,2.454081938581572,10.9541820253678,,,305,264,301,341,381
SUD,VALLEE-DU-NTEM,EBOLOWA II,BEBAE,94429,2.75,11.08333,2.713688925708089,11.240893932279771,2.454081938581572,10.9541820253678,,,1086,1872,2136,2420,2702
SUD,VALLEE-DU-NTEM,MA'AN,DJAZENG,94617,2.51667,10.91667,2.4318389369540516,10.684193376514958,2.454081938581572,10.9541820253678,,,305,264,301,341,381
CENTRE,NYONG-ET-MFOUMOU,MEYOMESSALA,ZOUAMEYONG,29642,3.31667,12.25,3.090845726201783,12.255440931865783,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,539,471,547,633,724
ADAMAOUA,DJEREM,TABATI,GANGOUMI,11554,6.73745,12.40818,6.521627204080224,12.549671918554148,6.4592350143585815,12.722440953088144,6.82571155897595,13.133156301509544,0,0,0,0,0
ADAMAOUA,FARO-ET-DEO,MAYO-BAL̩O,GOURWALTI,12447,7.61667,12.43333,7.68714844992751,12.304803079707597,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,0,0,0,0,0
SUD-OUEST,NDIAN,EYUMODJOCK,ABAKPA,16437,5.3802,8.9355,5.605668780508144,8.975069975625077,4.89107594326427,8.960709496289349,,,1222,1060,1220,1397,1579
SUD-OUEST,NDIAN,MUDEMBA,MOSONGO,16151,5.0456,9.0398,4.990339587120846,8.91277123308349,4.89107594326427,8.960709496289349,,,0,0,0,0,0
SUD-OUEST,NDIAN,ISANGUELE,WEKE,16631,4.9519,8.6718,4.793300643938981,8.646035303780437,4.89107594326427,8.960709496289349,,,0,0,0,0,0
SUD-OUEST,KUPE-MANENGUBA,BANGEM,MUAMBONG II,12136,4.9595,9.7232,5.068854206449443,9.681742206703284,5.120562536808391,9.599290439522152,,,695,603,695,795,898
SUD-OUEST,LEBIALEM,ALOU,FOTO NDONCHWET,13173,5.52804,9.93647,5.557226104218383,9.927801897086079,5.595993796915215,9.942039895840818,,,4871,4226,4866,5573,6295
OUEST,BAMBOUTOS,BATCHAM,LA'TCHUE,81593,5.62439,10.16388,5.572184406129783,10.197335984012305,5.674221350470127,10.30737084966801,,,979,851,981,1124,1269
OUEST,MIFI,PENKA-MICHEL,MINKIE,86957,5.47516,10.29766,5.4425120843183405,10.23822505664655,5.53614316164901,10.44127314151299,,,994,863,994,1140,1289
OUEST,MIFI,KOUOPTAMO,NGOUONDAM III,86694,5.6361,10.56488,5.668677243137105,10.568626075356724,5.53614316164901,10.44127314151299,,,1007,874,1008,1156,1306
OUEST,BAMBOUTOS,BATCHAM,MENTSA,81593,5.59947,10.20437,5.572184406129783,10.197335984012305,5.674221350470127,10.30737084966801,,,979,851,981,1124,1269
OUEST,MIFI,BAFOUSSAM III,NEGOU,86392,5.46098,10.41452,5.489013408858517,10.368578609512928,5.53614316164901,10.44127314151299,,,1567,2722,3137,3595,4063
OUEST,MENOUA,DSCHANG,KELENG III,85334,5.45501,10.06863,5.423144637881421,10.025555693218996,5.42090170577736,10.080194589482327,,,2195,1905,2195,2515,2842
NORD,BENOUE,LAGDO,LOUBI,61857,8.53996,13.5276,8.77072146621612,13.567842530194913,9.227680656415943,13.486976595779472,,,173,265,307,353,401
NORD,BENOUE,BIBEMI,DANGDERE,61256,9.09588,13.86247,9.314654793892009,13.912814372537367,9.227680656415943,13.486976595779472,,,123,108,125,144,162
NORD,BENOUE,GAROUA II,OURO HASSANA,61682,9.47813,13.39731,9.343982255538153,13.425541776357829,9.227680656415943,13.486976595779472,,,6143,10761,12476,14370,16304
NORD,MAYO-REY,TOUBORO,MBITOM,64967,7.7733,15.3912,7.613217110175771,15.001216942866114,8.108038646384532,14.477083632157669,,,2005,1757,2037,2346,2661
ADAMAOUA,VINA,NGAN'HA,BOSSI,15583,7.71667,13.96667,7.450944164826098,13.880686741945652,7.169701452342149,13.669263367903785,6.82571155897595,13.133156301509544,0,0,0,0,0
NORD,BENOUE,REY-BOUBA,BADJARI TOUMBINGUEL,61376,8.9175,14.2505,8.7991347631511,14.364461134229646,9.227680656415943,13.486976595779472,,,1367,1196,1387,1598,1813
NORD,BENOUE,LAGDO,BAPOUNI,61857,8.92605,13.87624,8.77072146621612,13.567842530194913,9.227680656415943,13.486976595779472,,,173,265,307,353,401
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,ZAGABA,46628,10.49075,13.94469,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
EXTREME-NORD,MAYO-TSANAGA,MOKOLO,OUASSAM,46628,10.48313,13.92751,10.631825823945428,13.847918639339369,10.533333679115419,13.745806788338358,,,2331,2054,2397,2779,3173
EXTREME-NORD,MAYO-TSANAGA,NDOUKOULA,DAGAY,46824,10.28414,13.98622,10.361831663534025,14.070716894438595,10.533333679115419,13.745806788338358,,,731,645,753,873,996
EXTREME-NORD,LOGONE-ET-CHARI,KOUSS̩RI,MAGOURDE I,42615,12.02402,14.94642,12.068654262637175,14.98291762415325,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,KOUSS̩RI,BALA,42615,12.12499,14.86997,12.068654262637175,14.98291762415325,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,KOZA,DOUBKANGAZ,46414,10.81307,13.83457,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,DIAMARE,DARGALA,BADJAM,41219,10.55874,14.70375,10.539418645345757,14.57381049562623,10.667049618712413,14.35913441270984,,,825,727,848,983,1123
EXTREME-NORD,DIAMARE,MAROUA I,DJODJONG,41526,10.47503,14.33536,10.549175255618241,14.270051310442382,10.667049618712413,14.35913441270984,,,4382,7723,9013,10448,11928
EXTREME-NORD,MAYO-KANI,MINDIF,DIR BAGARMIRE,44758,10.35336,14.48301,10.39437808715428,14.470684161892773,10.242178218182143,14.514272175670587,,,2041,1799,2099,2434,2780
CENTRE,MFOUNDI,YAOUND̩ V,TING,27334,3.9,11.63333,3.8979520156808847,11.551138944948601,3.8084856225352923,11.512775943766274,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,LEKIE,SA'A,MELIK,22836,4.38333,11.48333,4.340311199764998,11.484997067593891,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,1893,1654,1923,2227,2547
CENTRE,MFOUNDI,YAOUND̩ IV,ODZA I,27242,3.78333,11.53333,3.8185029447837775,11.531713185253565,3.8084856225352923,11.512775943766274,4.670479718316163,11.826210878899634,0,0,0,0,0
