Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
DJAMANI,MBAM-ET-KIM,BIBEY,CENTRE,24197,376,5.46667,12.83333,2010
BIBODI,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.95,10.9,2010
NKOLONIENG,MVILA,MVANGAN,SUD,92112,421,2.41667,11.88333,2010
PAMA,OCEAN,LOKOUNDJÃ©,SUD,93834,0,3.28333,10.08333,2010
NIVE,MAYO-LOUTI,BOURHA,NORD,63397,1527,10.19452,13.65912,2010
WAFANGO-POMLA,MAYO-LOUTI,GUIDER,NORD,63639,2232,9.7646,13.92327,2010
SOULMAKI,BENOUE,BIBEMI,NORD,61256,108,9.24732,13.713,2010
DOUROUM,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.10006,13.75473,2010
HAIGAYO,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,510,12.55418,14.29482,2010
DAMALBEIDA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,485,12.50709,14.73423,2010
ABEYDA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.27377,14.59818,2010
TINDERME,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.90193,14.23145,2010
SOUKOUNKAYA,MAYO-DANAY,WINA,EXTREME-NORD,43569,2888,10.01667,15.16667,2010
RLESSENA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.48633,14.53787,2010
WALIASSI,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1103,11.2012,14.1075,2010
NGAMBA,MEFOU-ET-AFAMBA,NKOTENG,CENTRE,25289,348,4.43333,12.01667,2010
SANGA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,526,4.58333,12.51667,2010
KOUKOUNOU,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1248,3.96667,11.66667,2010
MEDALMBOM,HAUTE-SANAGA,MINTA,CENTRE,21192,497,4.76667,12.83333,2010
MEBANG,HAUTE-SANAGA,NSEM,CENTRE,21565,385,4.83333,13.03333,2010
KBASALA,LEKIE,BATCHENGA,CENTRE,22164,0,4.36667,11.7,2010
MINLAMIZIBI,MVILA,MENGONG,SUD,92859,541,3.0,11.43333,2010
MEYOS,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,463,3.2,12.23333,2010
BINDOUMBA,DJA-ET-LOBO,DJOUM,SUD,91262,515,2.48333,12.68333,2010
ABANG,OCEAN,CAMPO,SUD,93393,145,2.43333,10.35,2010
NKOLEBENGUE,MVILA,MENGONG,SUD,92859,541,2.96667,11.55,2010
WADJIRI,DJEREM,TABATI,ADAMAOUA,11554,0,6.79722,12.64192,2010
MAOBA,DJEREM,MARTAP,ADAMAOUA,11396,1365,6.98644,12.94979,2010
KARNA,VINA,MBÃ©,ADAMAOUA,15446,0,7.78333,13.63333,2010
BETARE GONGO,DJEREM,NGAOUNDAL,ADAMAOUA,11461,2357,6.61667,13.21667,2010
OMBE REIN,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,4.0256,9.3101,2010
MBOUASSOUM,KUPE-MANENGUBA,MÃ©LONG,SUD-OUEST,12648,0,5.13155,9.81553,2010
BAROMBI KOTO,MEME,KUMBA I,SUD-OUEST,15567,6085,4.4971,9.278,2010
TOKO,NDIAN,TOKO,SUD-OUEST,16252,121,5.03968,9.13471,2010
NGEUME,MENOUA,FOKOUÃ©,OUEST,85434,0,5.34492,10.10527,2010
TOSSESSONG,MIFI,BAFOUSSAM III,OUEST,86392,2722,5.49595,10.37739,2010
TOKSI,NDE,BANGANGTÃ©,OUEST,87191,0,5.15889,10.55059,2010
MASSANG,KOUNG-KHI,FOUMBOT,OUEST,84533,2920,5.40684,10.65374,2010
MBOULE,MENOUA,NKONG-ZEM,OUEST,85824,0,5.46569,10.15186,2010
NKEYIE,NOUN,FOUMBAN,OUEST,88358,1330,5.58836,10.94911,2010
LEFOK,MENOUA,FOKOUÃ©,OUEST,85434,0,5.39734,10.14449,2010
MAYO LOUE,MAYO-LOUTI,FIGUIL,NORD,63523,1342,9.95333,13.97404,2010
BOLA,MAYO-LOUTI,DEMBO,NORD,63443,312,9.77582,13.69746,2010
SEDOU,MAYO-REY,REY-BOUBA,NORD,64776,1196,8.7783,14.2289,2010
SANGA,FARO,POLI,NORD,62616,433,7.78333,12.96667,2010
GARE,BENOUE,REY-BOUBA,NORD,61376,1196,8.9113,14.0461,2010
MASFAY,DIAMARE,MERI,EXTREME-NORD,41837,2658,10.67411,14.10107,2010
BAKOUREHI,DIAMARE,BOGO,EXTREME-NORD,41171,1990,10.85,14.58333,2010
LOUGUERE,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1596,10.09781,14.67874,2010
GAZA,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.75115,14.01099,2010
BOURMI,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2472,10.93788,14.92788,2010
ZAKLANG,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.22443,14.41272,2010
NGOUAMA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,11.92666,15.05407,2010
YOUNDOUM,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1536,10.30294,13.55751,2010
METEP,HAUTE-SANAGA,BIBEY,CENTRE,21297,376,5.05,12.86667,2010
NKONGTOK,MEFOU-ET-AKONO,MATOMB,CENTRE,26752,753,3.76667,11.13333,2010
SIMBANE,MEFOU-ET-AFAMBA,LEMBE YEZOUM,CENTRE,25745,197,4.35,12.1,2010
ALANGANA,NYONG-ET-MFOUMOU,AYOS,CENTRE,29674,507,4.16667,12.45,2010
MBEKOA,NYONG-ET-MFOUMOU,MENGANG,CENTRE,29473,403,3.7,12.03333,2010
MEVONG,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,197,4.28333,12.3,2010
NKOZOA,MFOUNDI,YAOUNDÃ© I,CENTRE,27861,0,3.96667,11.53333,2010
ADJAP,LEKIE,LOBO,CENTRE,22859,442,3.98333,11.23333,2010
MAN,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,380,3.33333,12.16667,2010
SONKOT,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,526,4.88333,12.51667,2010
MAFANGA,VINA,NYAMBAKA,ADAMAOUA,15118,3908,7.05,13.68333,2010
NGAT,DJEREM,TABATI,ADAMAOUA,11554,0,6.57359,12.80073,2010
NJEKE JALEK,MANYU,MAMFE,SUD-OUEST,14357,0,5.6148,9.2011,2010
EKOMBE BONJI,MEME,KUMBA I,SUD-OUEST,15567,6085,4.6055,9.3589,2010
AME,MOMO,AKWAYA,NORD-OUEST,76129,1260,6.2637,9.5623,2010
EKUMBE EKUNDUNENE,MEME,MBONGE,SUD-OUEST,15996,3158,4.4835,9.1557,2010
BALLIN,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4779,9.6543,2010
NJUNGO,MENOUA,MENJI,OUEST,85655,0,5.374,9.8715,2010
RIO DEL REY,NDIAN,ISANGUELE,SUD-OUEST,16631,0,4.72359,8.64422,2010
ABONANDO,MANYU,EYUMODJOCK,SUD-OUEST,14237,1060,5.90084,9.13187,2010
BAMELEU,HAUT-NKAM,BANWA,OUEST,82669,1012,5.06873,10.10254,2010
MBA,KOUNG-KHI,BAYANGAM,OUEST,84353,309,5.28684,10.45201,2010
BAMTEM MANJANE,BAMBOUTOS,BAMENDA I,OUEST,81474,0,5.83481,10.25938,2010
GRASSFIELD 2,MEZAM,BAMENDA III,NORD-OUEST,75562,0,5.95719,10.15943,2010
ABONSE,DONGA-MANTUNG,AKO,NORD-OUEST,73128,3293,6.88333,10.75,2010
ZANG TABI,MOMO,ANDEK,NORD-OUEST,76241,0,5.9458,9.9136,2010
GARBA,FARO-ET-DEO,GALIM-TIGNÃ¨RE,ADAMAOUA,12159,0,6.96177,12.48537,2010
SADOKA,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.9,14.25,2010
MANKO,MOMO,AKWAYA,NORD-OUEST,76129,1260,6.312,9.5617,2010
NKONG,LEBIALEM,ALOU,SUD-OUEST,13173,4226,5.5794,9.902,2010
FORTE FONGUI,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.401,9.8392,2010
BETEME,MANYU,MAMFE,SUD-OUEST,14357,0,5.89651,9.16232,2010
BARUMBE,MANYU,TINTO,SUD-OUEST,14468,0,5.5321,9.5828,2010
EBIE,FAKO,MBONGE,SUD-OUEST,11996,4734,4.4201,9.1535,2010
FAMBE,NDE,BANGANGTÃ©,OUEST,87191,0,5.14232,10.57739,2010
MFEWOUON,NOUN,FOUMBOT,OUEST,88433,2920,5.48295,10.71544,2010
MANGOUM,MIFI,KOUOPTAMO,OUEST,86694,874,5.65288,10.53758,2010
BEKOU,MENOUA,BATCHAM,OUEST,85293,851,5.54757,10.18416,2010
LA'FIE,MIFI,BAFOUSSAM III,OUEST,86392,2722,5.45667,10.37011,2010
TCHUELEKWE I,MENOUA,NKONG-ZEM,OUEST,85824,0,5.54457,10.14629,2010
MFONTSETSE,BAMBOUTOS,GALIM,OUEST,81677,1272,5.77614,10.38962,2010
NJILOUM,NOUN,FOUMBAN,OUEST,88358,1330,5.55486,10.88949,2010
PAGHA,NGO-KETUNJIA,BANGOURAIN,NORD-OUEST,77369,1121,5.85846,10.68633,2010
BONA-DAJA,WOURI,DIBOMBARI,LITTORAL,54356,613,4.21667,9.65,2010
BOMONO BA MBENGUE,WOURI,DIBOMBARI,LITTORAL,54356,409,4.1406,9.5913,2010
BONABWENG,WOURI,DIBOMBARI,LITTORAL,54356,613,4.201,9.6789,2010
BAGBEZE,NYONG-ET-MFOUMOU,MBOMA,CENTRE,29365,354,4.11667,12.83333,2010
NGUELEMENDOUKA,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,706,4.38333,12.91667,2010
MBAKI,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.1,13.45,2010
DOUME,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.85,12.86667,2010
ZOKBOULABON,BOUMBA-ET-NGOKO,GARI-GOMBO,EST,31192,0,3.5,15.16667,2010
BONALEA MANDOUKA,MOUNGO,BONALÃ©A,LITTORAL,51115,0,4.342,9.7366,2010
MATOUKE,FAKO,MUYUKA,SUD-OUEST,11117,3994,4.2818,9.4549,2010
ESIENGBOT,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.78333,12.85,2010
BEZAM,HAUT-NYONG,MESSOCK,EST,32685,0,3.03333,14.08333,2010
KOUROU,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.76667,12.56667,2010
KECHUENTIM,MIFI,KOUOPTAMO,OUEST,86694,874,5.61567,10.63566,2010
NJINGWANG,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,824,5.43543,10.33872,2010
NDOUMBWET,NOUN,FOUMBAN,OUEST,88358,1330,5.63247,10.85339,2010
NJITAM,NOUN,KOUTABA,OUEST,88592,830,5.72835,10.77875,2010
DJODJOK,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.01667,13.01667,2010
MABIOGO,OCEAN,CAMPO,SUD,93393,145,2.3,9.88333,2010
NDJA,DJA-ET-LOBO,OVENG,SUD,91725,286,2.43333,12.4,2010
NSELANG,MVILA,SANGMÃ©LIMA,SUD,92453,0,2.95,11.8,2010
ESONG,NYONG-ET-SO,MEYOMESSALA,CENTRE,21942,471,3.23333,12.15,2010
EBOTNKOU,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.15,11.7,2010
ZOK-ASSEMBANG,OCEAN,CAMPO,SUD,93393,145,2.25,9.95,2010
GASCHIGA,BENOUE,GAROUA II,NORD,61682,10761,9.42838,13.36627,2010
SANGUERE-CARREFOUR,BENOUE,GAROUA III,NORD,61786,1048,9.24598,13.46403,2010
TSIZOK,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,251,3.43333,12.35,2010
BIWONG,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.13333,11.15,2010
ROCCA,MAYO-LOUTI,FIGUIL,NORD,63523,1342,9.76667,13.96667,2010
WARI,FARO,MBÃ©,NORD,62446,0,8.03971,13.6028,2010
MOUGA,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.0501,15.25928,2010
OURO LOPPE,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,813,10.35,14.23333,2010
GONEY,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2033,10.39082,14.82994,2010
DENDEM,DIAMARE,MAROUA I,EXTREME-NORD,41526,7723,10.43363,14.24654,2010
WACHAM,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,510,12.495,14.36281,2010
KOKIO I,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.45739,14.44381,2010
MBELLE,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.83192,14.07771,2010
MAKALINGAY,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.86147,14.2332,2010
KATCHEL,MAYO-KANI,MINDIF,EXTREME-NORD,44758,1799,10.4343,14.44816,2010
DOUKOULA,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.11307,14.96985,2010
ABOU DJALI,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1083,12.80883,14.52604,2010
OUDARAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.81477,13.82673,2010
OURO BOKI,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,579,10.4445,13.8802,2010
LALANG,MAYO-LOUTI,MOUTOURWA,NORD,63982,809,10.14855,14.10291,2010
ABANG,NYONG-ET-SO,MBALMAYO,CENTRE,21774,3038,3.56667,11.61667,2010
BIWONG,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,197,4.16667,12.25,2010
NGOK MAPOUBI,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.93333,10.85,2010
MINDZIE,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.83333,11.83333,2010
ZALOM,MVILA,EBOLOWA I,SUD,92454,1863,2.95,11.03333,2010
KONDA,MVILA,EBOLOWA I,SUD,92454,1863,2.86667,11.1,2010
NKONGMEDJAP,MVILA,EBOLOWA II,SUD,92529,1872,2.76667,11.38333,2010
ALANGANA,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,251,3.4,12.36667,2010
NASSARAO,BENOUE,LAGDO,NORD,61857,265,8.77161,13.79912,2010
KAILLERAN,MAYO-LOUTI,FIGUIL,NORD,63523,1342,9.66667,13.98333,2010
MADEOU,VINA,BÃ©LEL,ADAMAOUA,15165,0,7.3,14.41667,2010
BADHEME,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.97773,14.0471,2010
NIMIA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,485,12.35922,14.83169,2010
BLAKAHAFI,MAYO-SAVA,MORA,EXTREME-NORD,45467,3532,11.1632,14.21235,2010
GUIDZAVAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.80232,13.88937,2010
NGOILA,DIAMARE,MAROUA III,EXTREME-NORD,41781,3756,10.76166,14.32166,2010
BROUWAVARE,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1103,11.19271,13.99722,2010
NGUINEGUINE,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.37257,14.55558,2010
SOU,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,485,12.21667,14.7,2010
MBADOUMOU I,MEFOU-ET-AKONO,MFOU,CENTRE,26192,1106,3.6,11.55,2010
SANDZA,HAUTE-SANAGA,NKOTENG,CENTRE,21489,348,4.7,12.01667,2010
YEMESOUM,LEKIE,OBALA,CENTRE,22589,2863,4.05,11.5,2010
NDJIMEKONG,HAUTE-SANAGA,NKOTENG,CENTRE,21489,348,4.73333,12.13333,2010
NGALI I,LEKIE,SOA,CENTRE,22948,1248,4.01667,11.58333,2010
NANGMANE,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,526,4.83333,12.38333,2010
NGAN,MBAM-ET-KIM,YOKO,CENTRE,24769,224,5.3,12.21667,2010
AKAK,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,526,4.65,12.35,2010
OVENG,MVILA,SANGMÃ©LIMA,SUD,92453,0,3.03333,11.71667,2010
MEULAN,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,463,3.15,12.16667,2010
ATOUI,MVILA,MENGONG,SUD,92859,541,2.96667,11.53333,2010
MELEN,OCEAN,MA'AN,SUD,93117,264,2.43333,10.45,2010
EBAE,MVILA,BIWONG-BULU,SUD,92384,592,2.6,11.45,2010
ALEN,VALLEE-DU-NTEM,MA'AN,SUD,94617,264,2.36667,10.58333,2010
MUEBA,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,603,5.0303,9.78427,2010
BAMBELE,MOUNGO,TOMBEL,LITTORAL,51297,2314,4.7968,9.5891,2010
KONG SO,MIFI,BAFOUSSAM III,OUEST,86392,2722,5.49151,10.34546,2010
NEGHANG,MIFI,BAFOUSSAM III,OUEST,86392,2722,5.48135,10.3092,2010
MENZI,MIFI,BAFOUSSAM I,OUEST,86197,6544,5.48241,10.45916,2010
LARKI,MAYO-REY,REY-BOUBA,NORD,64776,1196,8.5192,14.0269,2010
MAYEL DOUMSI,BENOUE,GACHIGA,NORD,61443,0,9.57458,13.24697,2010
TCHEBOA,BENOUE,NGONG,NORD,61167,0,9.02871,13.1848,2010
SARE,FARO,POLI,NORD,62616,433,8.42547,13.26972,2010
NDONGA LOUGGUEREO,BENOUE,BIBEMI,NORD,61256,70,9.33102,13.76444,2010
OURO BOBBO,BENOUE,GAROUA I,NORD,61565,9634,9.34215,13.31235,2010
BALKOA,FARO,POLI,NORD,62616,433,8.57921,13.0888,2010
TEGI,FARO,LAGDO,NORD,62357,265,8.45933,13.3503,2010
DALE,MAYO-LOUTI,GUIDER,NORD,63639,2232,9.96375,13.77833,2010
OURO SANGUENARET,BENOUE,BIBEMI,NORD,61256,70,9.11667,14.1,2010
YAYA OURO SOUDANI,DIAMARE,MAROUA III,EXTREME-NORD,41781,2504,10.77174,14.43918,2010
AMOURICHADE,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,485,12.39829,14.83299,2010
BANGANA,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,6055,10.20102,15.31973,2010
GAREY,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.02511,14.33385,2010
AMDAGALGUI,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.60631,14.29127,2010
DJIMI,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1536,10.27468,13.55076,2010
HOLA DANOU,DIAMARE,MAROUA III,EXTREME-NORD,41781,3756,10.81667,14.45,2010
NKONGZOK I,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,586,3.56667,11.3,2010
DZERE,MBAM-ET-KIM,YOKO,CENTRE,24769,224,5.45,12.33333,2010
YELLE,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,526,4.85,12.5,2010
LIBOK,NYONG-ET-KELLE,MESSONDO,CENTRE,28176,1025,3.45,10.43333,2010
MEBOMO,MEFOU-ET-AFAMBA,ENDOM,CENTRE,25561,380,3.55,11.98333,2010
ETOK,LEKIE,EVODOULA,CENTRE,22785,748,4.1,11.15,2010
SEP II,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.3,11.63333,2010
ABANGA,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.83333,11.8,2010
SOLA-BITOM,DJEREM,TABATI,ADAMAOUA,11554,0,6.26526,12.53759,2010
BATOURI,MBERE,NGAOUI,ADAMAOUA,14742,10423,7.0966,15.1736,2010
PARDA,MAYO-BANYO,BANYO,ADAMAOUA,13212,2959,7.05,11.93333,2010
FIANGO,MEME,KUMBA II,SUD-OUEST,15651,9783,4.6273,9.45,2010
BOLO MOBOKA,MEME,KONYE,SUD-OUEST,15428,1206,4.8633,9.4606,2010
TOMBEL,MOUNGO,TOMBEL,LITTORAL,51297,2314,4.7466,9.6705,2010
MOBANGE,FAKO,IDENAU,SUD-OUEST,11446,0,4.08333,9.0,2010
KILINA,NDIAN,ISANGUELE,SUD-OUEST,16631,0,4.7293,8.6002,2010
AFU,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.8212,9.72,2010
NJISSE II,NOUN,FOUMBAN,OUEST,88358,1330,5.70819,10.883,2010
WOK,NDE,BAZOU,OUEST,87421,450,5.11524,10.50562,2010
ESAW,MOMO,ANDEK,NORD-OUEST,76241,0,5.9517,9.7705,2010
TAIYOR I,LEBIALEM,TINTO,SUD-OUEST,13168,0,5.5976,9.7095,2010
ILE,KUPE-MANENGUBA,KONYE,SUD-OUEST,12228,1206,4.9538,9.4169,2010
MBOKU,NDIAN,TOKO,SUD-OUEST,16252,121,5.11667,9.18333,2010
MANGAMBAN,BUI,MAGBA,NORD-OUEST,72458,2737,6.08333,11.13333,2010
NJIKWET II,NOUN,FOUMBAN,OUEST,88358,1330,5.77005,10.92622,2010
NKOUMBEN,NOUN,FOUMBAN,OUEST,88358,1330,5.54671,10.97006,2010
MENDJO,MENOUA,BANDJA,OUEST,85156,1384,5.32335,10.18975,2010
BALAANGWEN,MIFI,BAFOUSSAM II,OUEST,86271,10493,5.55388,10.37721,2010
BASSO,BAMBOUTOS,BATCHAM,OUEST,81593,851,5.53524,10.27832,2010
WONGUE,WOURI,DOUALA VI,LITTORAL,54163,488,4.0159,9.5147,2010
NDOKOBONG,SANAGA-MARITIME,ÃDÃ©A II,LITTORAL,53453,0,4.2,10.25,2010
GAMBILI,KADEI,GARI-GOMBO,EST,33692,0,3.93333,15.08333,2010
KANDA,LOM-ET-DJEREM,DIANG,EST,34647,660,4.58333,13.38333,2010
BANGBEL,LOM-ET-DJEREM,GAROUA-BOULAÃ¯,EST,34864,0,5.7,14.13333,2010
SAMBA III,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,706,4.45,12.93333,2010
NARGORO,HAUTE-SANAGA,BIBEY,CENTRE,21297,376,5.28333,12.98333,2010
KOPONGO,SANAGA-MARITIME,DIBAMBA,LITTORAL,53168,835,3.95,10.1,2010
MPOBO,MOUNGO,BONALÃ©A,LITTORAL,51115,0,4.43944,9.78417,2010
NDEMNAM,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.2,13.7,2010
NDOKBASAGOG I,MBAM-ET-INOUBOU,NGAMBÃ©,CENTRE,23999,0,4.45,10.61667,2010
FOMELLA,MENOUA,SANTCHOU,OUEST,85187,0,5.34613,9.96534,2010
BAMEKA,MIFI,KOUOPTAMO,OUEST,86694,874,5.63333,10.55,2010
LOUNG,MENOUA,FONGO-TONGO,OUEST,85563,0,5.52409,10.04117,2010
MEKWENE,NOUN,FOUMBAN,OUEST,88358,1330,5.76043,10.93982,2010
BAWANG,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,824,5.37302,10.37508,2010
TEM,KOUNG-KHI,DEMDING,OUEST,84428,0,5.33183,10.4822,2010
BAMENDJEU,BAMBOUTOS,MBOUDA,OUEST,81756,1581,5.55642,10.28078,2010
BANIA,MOMO,NIJKWA,NORD-OUEST,76823,0,6.12011,9.69081,2010
BAMENDOU,MENOUA,PENKA-MICHEL,OUEST,85957,863,5.485,10.20844,2010
LEBNYOK,SANAGA-MARITIME,NGWEI,LITTORAL,53997,629,3.81667,10.23333,2010
NGANBE II,NYONG-ET-KELLE,MASSOK,CENTRE,28881,0,4.2,10.73333,2010
NDOTO III,HAUT-NKAM,NDOBIAN,OUEST,82217,0,5.00464,10.30914,2010
AKOK MAKA,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.88333,12.56667,2010
ESANGMVOUT,DJA-ET-LOBO,MEYOMESSI,SUD,91463,880,2.81667,12.26667,2010
MINKOK,MVILA,NGOULÃ©MAKONG,SUD,92336,0,3.03333,11.41667,2010
MINKAN-MENGALE,VALLEE-DU-NTEM,MA'AN,SUD,94617,264,2.48333,10.75,2010
NJAFOB,MVILA,EBOLOWA II,SUD,92529,1872,2.81667,11.2,2010
OURO MALOUM SIDIKI,MAYO-LOUTI,FIGUIL,NORD,63523,894,9.81591,13.96152,2010
OURO BOBBOY,BENOUE,GAROUA III,NORD,61786,1572,9.15127,13.67991,2010
MINTYAMINYOUMIN,NYONG-ET-SO,SANGMÃ©LIMA,CENTRE,21553,0,3.01667,12.03333,2010
ZOEBEFAME,MVILA,MVANGAN,SUD,92112,421,2.55,11.8,2010
TAMBA,BENOUE,LAGDO,NORD,61857,265,8.59548,13.51968,2010
OUANNFANVILEO,MAYO-REY,MADINGRING,NORD,64455,1340,8.2112,15.0035,2010
BARNAKE,BENOUE,MAYO-HOURNA,NORD,61988,0,9.35,12.96667,2010
OURO BADALIL,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,579,10.37771,13.86985,2010
TCHOKOLA,DIAMARE,DARGALA,EXTREME-NORD,41219,727,10.53699,14.49937,2010
OUVRAD,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.81127,13.88775,2010
GOURPE,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,417,11.24224,14.94671,2010
BAZOA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,424,10.83156,13.92437,2010
KAELE,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.10672,14.44651,2010
ADAMOU,DIAMARE,MAROUA II,EXTREME-NORD,41621,8353,10.59214,14.43907,2010
HAMADOU,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,417,11.43394,15.04114,2010
HORLONG,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1596,10.21878,14.6506,2010
NGALAN,MFOUNDI,NKOLAFAMBA,CENTRE,27559,430,3.88333,11.65,2010
NKOABANG,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,857,3.68333,11.41667,2010
MENDOM,HAUTE-SANAGA,NKOTENG,CENTRE,21489,348,4.66667,12.13333,2010
KOKOA,MEFOU-ET-AFAMBA,AFANLOUM,CENTRE,25119,778,4.1,12.1,2010
BAFOTO,MBERE,DJOHONG,ADAMAOUA,14488,463,7.11667,15.01667,2010
MAKERE,MAYO-LOUTI,BIBEMI,NORD,63256,108,9.4618,14.1459,2010
DJOUGLA,FARO,POLI,NORD,62616,433,8.30076,13.27526,2010
GOULE,BENOUE,PITOA,NORD,61233,1345,9.55324,13.69409,2010
KOUBOUT,MAYO-LOUTI,GUIDER,NORD,63639,2232,9.94773,13.73438,2010
BAYIEN,MAYO-LOUTI,DEMBO,NORD,63443,312,9.63333,13.53333,2010
BABARKIN,MAYO-LOUTI,MOUTOURWA,NORD,63982,809,10.12624,14.0196,2010
BETAKA,MAYO-REY,TOUBORO,NORD,64967,1757,7.81667,14.58333,2010
KOUNDINI,FARO,MBÃ©,NORD,62446,0,8.11124,13.58507,2010
MOUNDANGRE,MAYO-LOUTI,BIBEMI,NORD,63256,108,9.4131,14.1764,2010
TCHERFEKE,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,6055,10.23537,15.18002,2010
LAOUA,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.76312,13.9703,2010
