Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
BOSSARA,FARO,POLI,NORD,62616,501,7.83333,12.98333,2015
GABA,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,8.18333,14.41667,2015
BABESSA,MAYO-LOUTI,DEMBO,NORD,63443,361,9.68333,13.6,2015
DOMAYO MATFAY,DIAMARE,MINDIF,EXTREME-NORD,41958,2099,10.48132,14.40332,2015
GOULOURGOU,MAYO-DANAY,WINA,EXTREME-NORD,43569,3371,10.13773,15.07094,2015
GAMBA,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.65542,13.69937,2015
BIEDAT,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.32547,14.8951,2015
ZIVID,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.67813,13.85017,2015
FARFATI,MAYO-SAVA,WAZA,EXTREME-NORD,45943,824,11.41694,14.46,2015
BOUTOM FEDEM,DIAMARE,MAROUA II,EXTREME-NORD,41621,9748,10.64948,14.28805,2015
TSOUDAM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.59678,13.96051,2015
WAFANGO,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.6688,13.9032,2015
SKER,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,487,11.36961,15.03574,2015
AWA,NYONG-ET-MFOUMOU,AYOS,CENTRE,29674,589,4.03333,12.36667,2015
MEWOULOU,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.85,11.95,2015
POLO,LEKIE,EBEBDA,CENTRE,22482,1046,4.45,11.4,2015
SONG POA,NYONG-ET-KELLE,BIYOUHA,CENTRE,28122,1369,3.75,10.66667,2015
AKOK,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,107,3.26667,11.16667,2015
TOMEL,NYONG-ET-KELLE,MESSONDO,CENTRE,28176,1191,3.65,10.53333,2015
OSONKIA,MFOUNDI,LOBO,CENTRE,27259,515,3.86667,11.3,2015
BIVOUVOUE,MEFOU-ET-AFAMBA,NKOLAFAMBA,CENTRE,25159,500,3.88333,11.71667,2015
BIKPWAK,MVILA,EBOLOWA II,SUD,92529,2136,2.76667,11.35,2015
BENDJI,OCEAN,KRIBI I,SUD,93633,2923,2.55,9.83333,2015
FOLEMBE,LEBIALEM,ALOU,SUD-OUEST,13173,4866,5.5368,9.8919,2015
MBOKA,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1068,5.298,9.4257,2015
NZINDONG,BAMBOUTOS,BATCHAM,OUEST,81593,981,5.60202,10.13659,2015
BANTANG,BAMBOUTOS,MBOUDA,OUEST,81756,1822,5.60693,10.25701,2015
MENDOU,MENOUA,BATCHAM,OUEST,85293,981,5.55473,10.15885,2015
BOUKI,BENOUE,LAGDO,NORD,61857,307,8.83333,13.43333,2015
EPTILELE,FARO,TOUROUA,NORD,62854,1036,8.66523,13.05334,2015
LERKA,BENOUE,REY-BOUBA,NORD,61376,1387,9.0692,14.2423,2015
BONGI,BENOUE,LAGDO,NORD,61857,307,8.9,13.81667,2015
ADYA,DIAMARE,MAROUA II,EXTREME-NORD,41621,9748,10.69019,14.36233,2015
GOURIKI,DIAMARE,BOGO,EXTREME-NORD,41171,2322,10.86969,14.76555,2015
GOULMA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.06263,14.67071,2015
DORKALE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.93051,13.88788,2015
GARE,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1287,11.22269,14.12926,2015
DOUJE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.81996,13.88981,2015
GOLOMBEOUO,DIAMARE,GAZAWA,EXTREME-NORD,41328,800,10.48333,14.11667,2015
KRENOYA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.42493,14.57414,2015
PLEJYAN,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.94648,13.97754,2015
ANGON,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,997,3.75,11.35,2015
SIPOUE,NYONG-ET-KELLE,ÃSÃ©KA,CENTRE,28644,0,3.5,10.75,2015
TAPARE,MEFOU-ET-AFAMBA,LEMBE YEZOUM,CENTRE,25745,229,4.33333,12.11667,2015
NDOKBASABEM,MBAM-ET-INOUBOU,NDIKINIMÃ©KI,CENTRE,23786,0,4.55,10.71667,2015
SONG NLEND,NYONG-ET-KELLE,DIBANG,CENTRE,28415,1348,3.93333,10.7,2015
LOUA II,LEKIE,OBALA,CENTRE,22589,3329,4.2,11.48333,2015
TOMBA I,HAUTE-SANAGA,AYOS,CENTRE,21174,589,4.26667,12.55,2015
NKOLESONG,MFOUNDI,YAOUNDÃ© I,CENTRE,27861,0,3.95,11.48333,2015
MESA,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,229,4.31667,12.26667,2015
YEOARRE,FARO-ET-DEO,MAYO-BALÃ©O,ADAMAOUA,12447,0,7.66667,12.51667,2015
MBANGUEL,MAYO-BANYO,MAYO-DARLÃ©,ADAMAOUA,13421,0,6.38333,11.8,2015
OUROUNDEFANGO,VINA,NGAN'HA,ADAMAOUA,15583,0,7.45,14.0,2015
ANEYO-TAKAMANDA,MANYU,AKWAYA,SUD-OUEST,14129,1441,6.0109,9.2655,2015
NTENG,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.4868,10.18932,2015
NTCHEUPI,MIFI,MBOUDA,OUEST,86856,1822,5.55335,10.32252,2015
MAKWEN,NOUN,FOUMBAN,OUEST,88358,1532,5.54628,10.88577,2015
KONG,MOMO,ANDEK,NORD-OUEST,76241,0,5.9816,9.7588,2015
NABAKAM,MEZAM,BAMENDA II,NORD-OUEST,75442,0,5.96985,10.0759,2015
NDU,BUI,NKUM,NORD-OUEST,72926,33311,6.4,10.76667,2015
MBU,MEZAM,BALI,NORD-OUEST,75233,1838,5.85049,10.07419,2015
MASHI,MENCHUM,FURU-AWA,NORD-OUEST,74377,1763,6.61667,10.26667,2015
NGOURI,FARO-ET-DEO,GALIM-TIGNÃ¨RE,ADAMAOUA,12159,0,7.23333,12.45,2015
MANSOUROU,MAYO-BANYO,BANYO,ADAMAOUA,13212,3390,6.6,11.83333,2015
NGOMBOKU,KUPE-MANENGUBA,MANJO,SUD-OUEST,12488,1823,4.9205,9.7194,2015
MOSIE,LEBIALEM,TINTO,SUD-OUEST,13168,0,5.7397,9.74,2015
DIPENJA,NDIAN,TOKO,SUD-OUEST,16252,139,5.123,9.0436,2015
OLD IFANGA,MEME,KONYE,SUD-OUEST,15428,1389,4.9402,9.2818,2015
ESOKI,NDIAN,TOKO,SUD-OUEST,16252,139,5.0987,9.109,2015
MINTSO,MENOUA,FOKOUÃ©,OUEST,85434,0,5.37076,10.12411,2015
MOUWE,HAUTS-PLATEAUX,BAHAM,OUEST,83214,797,5.35966,10.39566,2015
KOUDJOU,NDE,BAZOU,OUEST,87421,518,5.10954,10.42728,2015
NGOUONDAM I,MIFI,KOUOPTAMO,OUEST,86694,1008,5.61306,10.57273,2015
BENJO,MEZAM,BAMENDA I,NORD-OUEST,75374,0,5.86847,10.25272,2015
MISHIE,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,3509,5.90552,10.53393,2015
NYENJEI,MOMO,BATIBO,NORD-OUEST,76579,1685,5.8634,9.9147,2015
BANATU,MOMO,ANDEK,NORD-OUEST,76241,0,5.9649,9.847,2015
NDOMNJINGE,LEKIE,NGUIBASSAL,CENTRE,22249,4446,4.2,11.05,2015
MPAKA,HAUT-NKAM,BARÃ©,OUEST,82752,0,5.01667,10.00943,2015
MENGES,MBAM-ET-INOUBOU,NDOM,CENTRE,23825,1745,4.45,10.73333,2015
BONAMBWASSE,WOURI,DIBOMBARI,LITTORAL,54356,709,4.1526,9.6745,2015
LOG MBO,NKAM,YINGUI,LITTORAL,52649,193,4.45,10.48333,2015
NSAPAK,SANAGA-MARITIME,NGAMBÃ©,LITTORAL,53899,0,4.23333,10.65,2015
SARAMBI,LOM-ET-DJEREM,BÃ©TARÃ©-OYA,EST,34542,0,5.56667,13.91667,2015
GWONEPOUM,BOUMBA-ET-NGOKO,MESSOCK,EST,31285,0,2.76667,14.63333,2015
NGOEMETAK,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.91667,12.83333,2015
GAMBOULA,KADEI,BERTOUA II,EST,33362,17236,4.56667,13.83333,2015
AKAKELE,KADEI,BATOURI,EST,33158,1551,4.45,14.16667,2015
HOUNG,NKAM,NKONDJOCK,LITTORAL,52432,2619,4.75,10.38333,2015
KETEBE,MIFI,KOUOPTAMO,OUEST,86694,1008,5.72863,10.60419,2015
METCHA,KOUNG-KHI,BAYANGAM,OUEST,84353,356,5.24693,10.50297,2015
BALSO,BOYO,NJINIKOM,NORD-OUEST,71526,3866,6.25,10.16667,2015
FONFUKKA,BOYO,FONFUKA,NORD-OUEST,71339,0,6.51667,10.43333,2015
BAVING,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,950,5.35299,10.23647,2015
NJIRIPA,NOUN,FOUMBAN,OUEST,88358,1532,5.55916,10.97955,2015
NJISSE,MIFI,BAFOUSSAM III,OUEST,86392,3137,5.47922,10.40514,2015
ELESA,SANAGA-MARITIME,ÃDÃ©A I,LITTORAL,53346,0,3.41667,10.01667,2015
NDOKOK,SANAGA-MARITIME,NGWEI,LITTORAL,53997,728,3.83333,10.28333,2015
DOUMBA,LOM-ET-DJEREM,NGOURA,EST,34148,1826,5.08333,14.3,2015
NKOEMVOM,MVILA,EBOLOWA II,SUD,92529,2136,2.8,11.13333,2015
NYABIBETE,DJA-ET-LOBO,DJOUM,SUD,91262,588,2.76667,12.56667,2015
BIBINDI,OCEAN,BIPINDI,SUD,93259,1219,3.01667,10.41667,2015
AKOKAM,OCEAN,NIÃ©TÃ©,SUD,93235,0,2.78333,10.23333,2015
WADJERE,FARO,LAGDO,NORD,62357,307,8.48194,13.49851,2015
NGOM,VALLEE-DU-NTEM,AMBAM,SUD,94151,1041,2.43333,11.18333,2015
EVES,MVILA,BIWONG-BANÃ©,SUD,92243,0,2.93333,11.08333,2015
NKAN,MVILA,BIWONG-BANÃ©,SUD,92243,0,2.93333,11.21667,2015
KIRIRAMBO,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.96806,13.8431,2015
BALCHE,FARO,POLI,NORD,62616,501,8.3304,13.36715,2015
ZAGAM,BENOUE,PITOA,NORD,61233,1559,9.51667,13.66667,2015
DANDERE,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.88342,13.31345,2015
BAIDIGA,MAYO-REY,TOUBORO,NORD,64967,2037,7.45778,15.4252,2015
LAMOUDAM,BENOUE,LAGDO,NORD,61857,307,8.98137,13.53269,2015
HERI,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.82025,13.85564,2015
YOGOR,MAYO-DANAY,DATCHÃ©KA,EXTREME-NORD,43313,0,10.0,15.08333,2015
WABISKE,MAYO-SAVA,MORA,EXTREME-NORD,45467,4122,11.2093,14.29138,2015
KONHO,MAYO-SAVA,PÃ©TTÃ©,EXTREME-NORD,45686,0,11.02583,14.45611,2015
GAZOUEL,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.26015,14.86235,2015
KOUFTA MATAMAYA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.89904,13.94293,2015
OUGDA,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.86994,14.177,2015
AKAK I,MFOUNDI,SOA,CENTRE,27748,1450,3.98333,11.55,2015
WALA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,612,4.63333,12.38333,2015
NKOLMEBEL,LEKIE,MONATÃ©LÃ©,CENTRE,22121,0,4.2,11.2,2015
NGAT,MEFOU-ET-AFAMBA,MENGANG,CENTRE,25973,468,3.85,11.98333,2015
OBOUT,NYONG-ET-SO,NKOL-MÃ©TET,CENTRE,21426,0,3.46667,11.73333,2015
NKOLAKOA,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.3,11.6,2015
LEPSE,MEFOU-ET-AKONO,AKONO,CENTRE,26176,369,3.43333,11.23333,2015
EKOUDA,LEKIE,EVODOULA,CENTRE,22785,870,4.18333,11.18333,2015
OVENG,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,997,3.7,11.36667,2015
MINKOO,DJA-ET-LOBO,DJOUM,SUD,91262,588,2.63333,12.66667,2015
MVIMI,OCEAN,CAMPO,SUD,93393,166,2.36667,10.1,2015
NKOLBIKOK,OCEAN,CAMPO,SUD,93393,166,2.35,9.93333,2015
GOAP,OCEAN,LOKOUNDJÃ©,SUD,93834,0,3.21667,10.26667,2015
MANMENYIN,MVILA,SANGMÃ©LIMA,SUD,92453,0,3.01667,11.75,2015
MAPARI,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,10.03581,13.34146,2015
MBAOLARI,MAYO-REY,MADINGRING,NORD,64455,1553,8.346,14.8107,2015
OURO LABO,BENOUE,GAROUA I,NORD,61565,11168,9.29753,13.34723,2015
BELAKA MBERE,MAYO-REY,BÃ©LEL,NORD,64165,0,7.33333,14.61667,2015
SABONGARI,BENOUE,BIBEMI,NORD,61256,125,9.3258,13.89882,2015
KEBI,FARO,LAGDO,NORD,62357,307,8.37634,13.40362,2015
MBAOBALA,MAYO-REY,MADINGRING,NORD,64455,1553,8.1936,15.0121,2015
KAZERE,MAYO-DANAY,ZINA,EXTREME-NORD,43742,487,11.24193,15.03868,2015
MAYA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.41209,14.67503,2015
MAKAOUAT,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.89703,13.96111,2015
NMDAGA,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.63778,14.73472,2015
KOUROUMSEH,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.64044,13.92281,2015
MAK,MAYO-DANAY,KALFOU,EXTREME-NORD,43829,1831,10.25,15.01667,2015
BOUTAL HADEM,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.51447,14.72376,2015
OUDOUK,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,3867,10.75,15.08333,2015
RAZAT,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.21413,14.87227,2015
TCHAODE,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.07921,14.2682,2015
DERVOUM,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1862,10.09362,14.5498,2015
OUDOULOUM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.84576,13.85805,2015
WACHAMO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.44369,14.40952,2015
TCHOUMPEL,MAYO-TSANAGA,GAZAWA,EXTREME-NORD,46228,800,10.52085,13.98979,2015
DANGABISSI,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.16657,15.31419,2015
SAGUE KABIR,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.61564,14.52321,2015
GANABOUI,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,949,10.17073,14.19033,2015
OULDEME,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.94132,14.12944,2015
SITAPAS,MAYO-LOUTI,MOUTOURWA,NORD,63982,938,10.25723,14.0751,2015
TETRA,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,949,10.21626,14.18483,2015
MANGANA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,3.68333,12.51667,2015
NGUINDA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,612,4.65,12.36667,2015
AYOS,LEKIE,EVODOULA,CENTRE,22785,870,4.08333,11.28333,2015
LEMBE,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,229,4.23333,12.28333,2015
NKOLOVING,MFOUNDI,MFOU,CENTRE,27492,1286,3.73333,11.58333,2015
OKONG,MEFOU-ET-AKONO,LOBO,CENTRE,26559,515,3.83333,11.26667,2015
ELOTE,HAUTE-SANAGA,MINTA,CENTRE,21192,577,4.58333,12.73333,2015
EKIEMBIE,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.88333,11.83333,2015
MELOMBO,NYONG-ET-KELLE,LOLODORF,CENTRE,28638,945,3.33333,10.6,2015
EBODIE,OCEAN,KRIBI I,SUD,93633,2923,2.56667,9.83333,2015
BAC,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.3,11.3,2015
SOUKROU,VINA,NGAOUNDÃ©RÃ© III,ADAMAOUA,15937,0,7.51667,13.45,2015
KOTO I,FAKO,MBONGE,SUD-OUEST,11996,5450,4.3547,9.0803,2015
BONJONGO,FAKO,LIMBÃ© II,SUD-OUEST,11686,0,4.0683,9.185,2015
SESSA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.50678,10.11909,2015
FOTETSA,MENOUA,DSCHANG,OUEST,85334,2195,5.41667,10.0,2015
TCHOUO,MIFI,BAFOUSSAM III,OUEST,86392,3137,5.45956,10.38042,2015
NJIMENA',NOUN,KOUTABA,OUEST,88592,957,5.61658,10.7962,2015
MEKONG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.46583,10.1374,2015
NKWOKE,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,950,5.40762,10.31417,2015
MAKAM,NOUN,NJIMOM,OUEST,88156,1887,5.89501,10.95956,2015
NJINJA,NOUN,MASSANGAM,OUEST,88892,1392,5.34924,10.97119,2015
NA'ARI,BENOUE,LAGDO,NORD,61857,307,8.77357,13.65371,2015
OURO GALOKO,BENOUE,MAYO-HOURNA,NORD,61988,0,9.33743,13.20523,2015
TIRLAO,MAYO-LOUTI,GUIDER,NORD,63639,2588,10.04494,13.80891,2015
DIRTEHE,MAYO-LOUTI,BOURHA,NORD,63397,1769,10.11249,13.37138,2015
NADJI,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.62541,14.61081,2015
MANDAMA,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1792,10.23695,13.63087,2015
GOLDJOUROU,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.74478,14.58818,2015
LOUGOL,DIAMARE,MAROUA I,EXTREME-NORD,41526,9013,10.49219,14.26132,2015
SABOURA,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.66866,14.66446,2015
TANBALLAM,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1287,11.27499,14.03888,2015
NOULDA,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.10322,15.30812,2015
YALONGO,LEKIE,NTUI,CENTRE,22346,1691,4.65,11.68333,2015
AFANETOUANA,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,4490,4.08333,11.73333,2015
DENGLE,MBAM-ET-KIM,YOKO,CENTRE,24769,260,5.76667,12.4,2015
DOUGBE,MBAM-ET-KIM,YOKO,CENTRE,24769,260,5.93333,12.28333,2015
ZOATOUPSI,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,804,3.61667,11.5,2015
EFOULANE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,404,4.45,12.4,2015
MINBANG,NYONG-ET-MFOUMOU,MENGANG,CENTRE,29473,468,3.85,12.06667,2015
MOUZI,MBAM-ET-INOUBOU,DEUK,CENTRE,23371,2507,4.88333,11.2,2015
EBOGO,LEKIE,SA'A,CENTRE,22836,1923,4.35,11.41667,2015
AYAN,NYONG-ET-SO,DZENG,CENTRE,21585,367,3.6,11.85,2015
NANG-EKAK,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,612,4.65,12.58333,2015
BENEBALOT,MFOUNDI,MFOU,CENTRE,27492,1286,3.71667,11.56667,2015
BADJALALOU,VINA,NGAOUNDÃ©RÃ© I,ADAMAOUA,15774,0,7.08333,13.61667,2015
BAI DIEKA,MEME,MBONGE,SUD-OUEST,15996,5450,4.48333,9.13333,2015
DISSOSSO,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7319,9.2573,2015
IYOWE,NDIAN,TOKO,SUD-OUEST,16252,139,5.0434,9.1996,2015
KEKANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49118,10.09093,2015
MBEHUE,BAMBOUTOS,GALIM,OUEST,81677,1466,5.70535,10.44134,2015
NGAMANZEM,NOUN,KOUTABA,OUEST,88592,957,5.71187,10.77135,2015
LANGWE,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.24016,10.37417,2015
GALBOUAL,VINA,NGAN'HA,ADAMAOUA,15583,0,7.63333,13.75,2015
VOURI,VINA,NGAN'HA,ADAMAOUA,15583,0,7.45,13.98333,2015
BIMBIA,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,3.95787,9.25152,2015
BAROMBI MBO,MEME,KUMBA II,SUD-OUEST,15651,11264,4.6709,9.3924,2015
FAMGHANG,MIFI,BAFOUSSAM I,OUEST,86197,7541,5.53115,10.53979,2015
TSEMOYA,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.24439,10.33985,2015
BOYA,MIFI,BAFOUSSAM II,OUEST,86271,12092,5.63354,10.48235,2015
HONTO,MENOUA,FOKOUÃ©,OUEST,85434,0,5.40271,10.10989,2015
NKOKEM,MOUNGO,LOUM,LITTORAL,51421,2267,4.5442,9.8808,2015
NDOKOMONDO,NKAM,YABASSI,LITTORAL,52582,384,4.36667,10.01667,2015
MOMZOPYA,BOUMBA-ET-NGOKO,GARI-GOMBO,EST,31192,0,3.63333,15.08333,2015
BOUBARA,KADEI,KÃ©TTÃ©,EST,33813,0,4.71159,14.59328,2015
MEYOS,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.75,12.81667,2015
KOBI,KADEI,NDÃ©LÃ©LÃ©,EST,33284,0,4.19688,14.69636,2015
MALAMBO,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.25,13.93333,2015
BANGA,KADEI,NDÃ©LÃ©LÃ©,EST,33284,0,4.11667,14.86667,2015
NDONG SOUMBOU,KADEI,NGOURA,EST,33348,1826,4.78333,14.26667,2015
MOTCHEBOUM,HAUT-NYONG,DOUMAINTANG,EST,32248,695,4.1,13.23333,2015
ANDJOUK,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.08333,13.01667,2015
OULEMENDAMBA,HAUT-NYONG,DOUMÃ©,EST,32318,0,4.26667,13.4,2015
MAKOUMA,MOUNGO,EBONE,LITTORAL,51273,0,4.8004,9.9312,2015
NKENDE,WOURI,DIBOMBARI,LITTORAL,54356,709,4.2013,9.6092,2015
MANDIBA,MOUNGO,YABASSI,LITTORAL,51382,384,4.3658,9.8783,2015
NOUMBAKOE,BOUMBA-ET-NGOKO,GARI-GOMBO,EST,31192,0,3.66667,15.1,2015
KABILOUN,HAUT-NYONG,MESSAMÃ©NA,EST,32521,0,3.53333,12.96667,2015
EBAM,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.76667,12.95,2015
MANDJOU,LOM-ET-DJEREM,BERTOUA II,EST,34262,17236,4.6,13.73333,2015
BAMBA,NYONG-ET-KELLE,NYANON,CENTRE,28484,1188,4.1,10.85,2015
FOYAVE,HAUT-NKAM,BANWA,OUEST,82669,1166,5.11248,10.10021,2015
NTIENKI,HAUTS-PLATEAUX,PETE-BANDJOUN,OUEST,83991,0,5.37469,10.38551,2015
NGOUADENG,BAMBOUTOS,BABADJOU,OUEST,81138,1201,5.64593,10.17185,2015
DIDANGO,NOUN,KOUTABA,OUEST,88592,957,5.66452,10.71964,2015
BONABEKE,NKAM,YABASSI,LITTORAL,52582,384,4.4699,9.9713,2015
BALEKLONGO,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,190,3.41611,9.79556,2015
MOTOMBO,LOM-ET-DJEREM,DIANG,EST,34647,757,4.58333,13.36667,2015
GODANGA,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.23333,13.75,2015
MEDJIME,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,821,4.35,13.01667,2015
WOUTCHABA,LOM-ET-DJEREM,BIBEY,EST,34397,423,5.21667,13.08333,2015
MBOMA,HAUTE-SANAGA,MBOMA,CENTRE,21965,411,4.21667,12.91667,2015
BAKOA,MVILA,EBOLOWA II,SUD,92529,2136,2.8,11.2,2015
BIBONDI,NYONG-ET-KELLE,LOLODORF,CENTRE,28638,945,3.28333,10.66667,2015
NLOUPOSSA,MVILA,BIWONG-BULU,SUD,92384,675,2.75,11.7,2015
SOUMOU,MVILA,NGOULÃ©MAKONG,SUD,92336,0,3.1,11.33333,2015
FIBOT,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.4,11.9,2015
ELOM,OCEAN,NIÃ©TÃ©,SUD,93235,0,2.78333,10.25,2015
GODJE,FARO,MBÃ©,NORD,62446,0,7.71667,13.1,2015
TAPARE,BENOUE,GACHIGA,NORD,61443,0,9.47675,13.32035,2015
LAO,MAYO-REY,MADINGRING,NORD,64455,1553,8.6883,14.848,2015
PALVA,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,675,10.3499,13.88683,2015
NYIWADJI,MAYO-SAVA,PÃ©TTÃ©,EXTREME-NORD,45686,0,11.11834,14.49984,2015
MENDELE,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.54799,13.89447,2015
SERA DOUMDA,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.98698,14.19136,2015
DALAOUARA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1287,11.04083,14.05832,2015
HODANGO,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1862,10.06456,14.50002,2015
YOLDE,DIAMARE,GAZAWA,EXTREME-NORD,41328,800,10.46625,14.1614,2015
SEDIK,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.9264,14.94304,2015
MOUGOUDI,DIAMARE,GAZAWA,EXTREME-NORD,41328,800,10.61865,14.1727,2015
GAIGAI,MAYO-DANAY,DATCHÃ©KA,EXTREME-NORD,43313,0,9.96494,15.04629,2015
FOULASI,LEKIE,OBALA,CENTRE,22589,3329,4.13333,11.53333,2015
MBEMDEM,MBAM-ET-KIM,YOKO,CENTRE,24769,260,5.23333,12.18333,2015
NKOLNGOK,NYONG-ET-SO,MBALMAYO,CENTRE,21774,3532,3.51667,11.53333,2015
LAINDE MAGOGO,MAYO-LOUTI,BIBEMI,NORD,63256,125,9.4079,14.2289,2015
TCHONTCHI,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.69352,13.84044,2015
BASSARI,MAYO-REY,REY-BOUBA,NORD,64776,1387,8.7091,14.0807,2015
SALAKI,FARO,POLI,NORD,62616,501,8.3878,13.07875,2015
MBAKANA,MAYO-REY,MADINGRING,NORD,64455,1553,8.04695,15.14989,2015
DJAMBOUTOU,BENOUE,LAGDO,NORD,61857,307,8.58165,13.51622,2015
BOUGWI,MAYO-REY,DJOHONG,NORD,64288,545,7.25,14.93333,2015
OURO NGABOU,MAYO-LOUTI,GUIDER,NORD,63639,2588,9.94025,13.89717,2015
MAHANNA,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.52375,14.98279,2015
TALAMADE,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1287,11.28389,14.0211,2015
