Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
MENLA',MENOUA,FOKOUÃ©,OUEST,85434,0,5.37507,10.13392,2005
NGBAWAREM,NOUN,KOUTABA,OUEST,88592,955,5.75648,10.705,2005
LAP ZEKENG,MENOUA,DSCHANG,OUEST,85334,2195,5.47369,10.01891,2005
NZINDOM,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.26598,10.38695,2005
TOUGO MEJE,HAUTS-PLATEAUX,BAYANGAM,OUEST,83753,357,5.2724,10.41577,2005
KOUSSEI,MAYO-REY,TOUBORO,NORD,64967,2005,7.5405,15.4504,2005
SOON,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.7,14.13333,2005
NYAOUREDOU,FARO,NGONG,NORD,62567,0,8.63845,13.10986,2005
TOUSSIRI BANDJOUKOU,MAYO-REY,MADINGRING,NORD,64455,1530,8.2506,14.882,2005
NGONG HAOUSSARI,BENOUE,NGONG,NORD,61167,0,9.02511,13.50967,2005
DOME,VINA,MBÃ©,ADAMAOUA,15446,0,7.73333,13.76667,2005
YOKODE,BENOUE,REY-BOUBA,NORD,61376,1367,8.8795,14.0933,2005
KREBAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.85347,13.8161,2005
GLO ARABE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.43169,14.34207,2005
MADIDE,DIAMARE,BOGO,EXTREME-NORD,41171,2259,10.82377,14.61478,2005
ALADJI IBRAHIM,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1228,12.86132,14.52231,2005
BOUDOUM,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,731,10.40841,14.06641,2005
ABAGOURE,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.1,14.7,2005
GUIDPRAT,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.8161,13.87008,2005
MOUNGACHIRI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.48012,14.34264,2005
ATTRI II,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.50788,14.40463,2005
TANGAM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.78218,13.84383,2005
DOROROYA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.43147,14.46607,2005
MRE,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.7028,15.0056,2005
DIMEO,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.55514,13.92718,2005
BETEKELE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,384,4.65,12.03333,2005
METOMBA,NYONG-ET-SO,MENGUEME,CENTRE,21824,592,3.33333,11.33333,2005
NKOLDJAMA II,LEKIE,SA'A,CENTRE,22836,1893,4.31667,11.5,2005
NDITAM DITAM,NOUN,MASSANGAM,OUEST,88892,1390,5.36667,11.23333,2005
MAKAN,MBAM-ET-KIM,BIBEY,CENTRE,24197,429,5.43333,12.75,2005
NTSAMA,LEKIE,OKALA,CENTRE,22651,0,4.03333,11.43333,2005
NDONG,MFOUNDI,YAOUNDÃ© IV,CENTRE,27242,0,3.78333,11.58333,2005
BEKA GOTO,DJEREM,NGAOUNDAL,ADAMAOUA,11461,2724,6.75,13.11667,2005
PAKSAL,VINA,MARTAP,ADAMAOUA,15396,789,7.28333,13.31667,2005
NDOM,DJEREM,MARTAP,ADAMAOUA,11396,789,6.99125,12.9825,2005
AYUKABA,MANYU,EYUMODJOCK,SUD-OUEST,14237,1222,5.707,9.1441,2005
NJOBO,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4524,9.6036,2005
FAMBE,NDE,BANGANGTÃ©,OUEST,87191,0,5.15796,10.60136,2005
KONENE,BOYO,FONFUKA,NORD-OUEST,71339,0,6.41667,10.36667,2005
KOMBO,MBERE,DIR,ADAMAOUA,14341,3416,6.11667,13.65,2005
WAKWA,VINA,NGAOUNDÃ©RÃ© I,ADAMAOUA,15774,0,7.23333,13.58333,2005
KEPELLE,LEBIALEM,TINTO,SUD-OUEST,13168,0,5.6008,9.6564,2005
NANJA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.64,8.6603,2005
NDIBA,NDIAN,TOKO,SUD-OUEST,16252,139,5.0643,9.0381,2005
NGEME,FAKO,LIMBÃ© II,SUD-OUEST,11686,0,4.0154,9.1736,2005
BESINGI,NDIAN,MUDEMBA,SUD-OUEST,16151,0,4.9143,8.9211,2005
MATOR BUTU,MEME,KUMBA II,SUD-OUEST,15651,5638,4.7627,9.3991,2005
ETINKEM,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1067,5.4147,9.3859,2005
KOMAKO,HAUT-NKAM,BAKOU,OUEST,82277,523,5.04241,10.13887,2005
MINTSI,MENOUA,NKONG-ZEM,OUEST,85824,0,5.53904,10.0942,2005
FOUOYA,BAMBOUTOS,GALIM,OUEST,81677,1466,5.73575,10.48806,2005
MANTOUM PALAIS,NOUN,MALENTOUEN,OUEST,88726,3549,5.6,11.15,2005
NJINCHA,MIFI,FOUMBOT,OUEST,86433,3362,5.48247,10.61295,2005
MOKOUONO,NOUN,FOUMBAN,OUEST,88358,1532,5.75,10.93333,2005
TYO-LAANGWEN,MIFI,BAFOUSSAM II,OUEST,86271,6041,5.50951,10.43944,2005
BATONO,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1706,5.85069,10.41296,2005
NJINTOM,MOMO,BENAKUMA,NORD-OUEST,76636,0,6.28333,9.78333,2005
KWANG,LEBIALEM,SANTA,SUD-OUEST,13957,3317,5.76263,10.06182,2005
TOMEL,SANAGA-MARITIME,MASSOK,LITTORAL,53581,0,4.15,10.48333,2005
MBANGO,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,188,3.60889,9.82944,2005
NKOMENAN,SANAGA-MARITIME,DIBAMBA,LITTORAL,53168,480,3.86667,10.13333,2005
LAMBA,MOUNGO,LOUM,LITTORAL,51421,2046,4.6471,9.8808,2005
ADJALA,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.03333,15.15,2005
MALEKE,WOURI,BONALÃ©A,LITTORAL,54115,0,4.3112,9.5978,2005
DJOAGENE,KADEI,KENTZOU,EST,33751,0,4.38333,14.7,2005
MALAPA,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.01667,15.25,2005
YENGA SANS FAMILLE,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.3,15.35,2005
MARSI,LOM-ET-DJEREM,BÃ©TARÃ©-OYA,EST,34542,0,5.73333,13.23333,2005
NYAMTIMBI,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.23333,13.96667,2005
NJIMBOUOT I,MIFI,FOUMBOT,OUEST,86433,3362,5.50108,10.64103,2005
FUNGOM,MENCHUM,ZHOA,NORD-OUEST,74558,0,6.53333,10.2,2005
NEKAN II,NDE,BANGANGTÃ©,OUEST,87191,0,5.12631,10.58618,2005
NCHOUTFEN,NOUN,FOUMBAN,OUEST,88358,1532,5.65212,10.90311,2005
BORO,WOURI,DOUALA V,LITTORAL,54997,26842,4.2,9.86667,2005
NKONGSOUNG,HAUT-NKAM,KÃ©KEM,OUEST,82959,0,5.1352,9.9874,2005
MVONG,MVILA,BIWONG-BULU,SUD,92384,344,2.76667,11.66667,2005
BINYENYALE,MVILA,NGOULÃ©MAKONG,SUD,92336,0,3.1,11.46667,2005
ASSIA,VALLEE-DU-NTEM,OLAMZÃ©,SUD,94769,0,2.18333,11.0,2005
NSELANG,MVILA,AMBAM,SUD,92151,1058,2.46667,11.38333,2005
NIEZAM,VALLEE-DU-NTEM,OLAMZÃ©,SUD,94769,0,2.33333,10.96667,2005
BIKOKA,NYONG-ET-KELLE,LOLODORF,CENTRE,28638,931,3.26667,10.7,2005
ALEN,VALLEE-DU-NTEM,OLAMZÃ©,SUD,94769,0,2.21667,11.03333,2005
LESDIBODERI,FARO,BÃ©KA,NORD,62173,0,8.45,12.46667,2005
LAMORDE,FARO,TOUROUA,NORD,62854,1019,8.8,12.9,2005
KEDA,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.0878,14.92095,2005
NDZAMBOU,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.57997,13.65113,2005
DJELME,MAYO-DANAY,GOBO,EXTREME-NORD,43458,3175,10.04101,15.41703,2005
DJIDERE BALOL,DIAMARE,BOGO,EXTREME-NORD,41171,2259,10.83432,14.7118,2005
WACHAN,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.46989,14.34665,2005
MBORDAO,DIAMARE,DARGALA,EXTREME-NORD,41219,825,10.55828,14.67537,2005
GUEME,MAYO-DANAY,GUÃ©MÃ©,EXTREME-NORD,43527,0,10.50389,15.17658,2005
GOLONGREON,MAYO-KANI,TOULOUM,EXTREME-NORD,44338,0,10.24737,14.79259,2005
MENGANG,MEFOU-ET-AFAMBA,MENGANG,CENTRE,25973,462,3.88333,12.05,2005
MEHANDAN,MFOUNDI,YAOUNDÃ© IV,CENTRE,27242,0,3.76667,11.53333,2005
MINGEUMEU,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,315,3.58333,12.25,2005
ZOGOBE FAM,OCEAN,CAMPO,SUD,93393,169,2.38333,10.06667,2005
NTEBEZOK,OCEAN,MA'AN,SUD,93117,305,2.43333,10.43333,2005
MIMBANG,VALLEE-DU-NTEM,MA'AN,SUD,94617,305,2.28333,10.55,2005
OFFAM,BENOUE,MAYO-HOURNA,NORD,61988,0,9.27541,12.99907,2005
BODAL,BENOUE,REY-BOUBA,NORD,61376,1367,9.1466,14.3517,2005
BAKARI,MAYO-REY,DJOHONG,NORD,64288,536,7.25,14.93333,2005
OURO BOKI,BENOUE,GACHIGA,NORD,61443,0,9.63333,13.31667,2005
YOLDERE,BENOUE,BASCHÃ©O,NORD,61175,0,9.61872,13.38527,2005
GABARDINA,FARO,POLI,NORD,62616,496,8.33929,13.15281,2005
DJAORO BOUTOUNOU,MBERE,DJOHONG,ADAMAOUA,14488,536,7.18333,14.7,2005
FIGNOLE,FARO,POLI,NORD,62616,496,8.5696,13.05225,2005
PANZAMA,MAYO-REY,TOUBORO,NORD,64967,2005,7.71667,15.36667,2005
OUROUM,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,10.01361,13.27191,2005
KOULKOULE,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,11.97529,14.94624,2005
GUILI,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.62385,13.73602,2005
FADJE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.43333,14.21667,2005
DJAMOUS,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.34299,14.54887,2005
HEDJER,DIAMARE,MAROUA I,EXTREME-NORD,41526,4382,10.5442,14.25402,2005
MOUNA,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.07456,13.41608,2005
GOMANA,MAYO-DANAY,DATCHÃ©KA,EXTREME-NORD,43313,0,9.9644,15.0727,2005
DIGUIR,DIAMARE,MAROUA III,EXTREME-NORD,41781,2132,10.71834,14.50347,2005
OUDIO,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,472,11.33584,14.99457,2005
GOBO GAIOUA,MAYO-DANAY,GOBO,EXTREME-NORD,43458,3175,9.99701,15.42254,2005
OULAN SAO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.25449,14.55936,2005
DJEGUEME,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.80777,13.86363,2005
NDJOUMBE,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,808,4.48333,12.71667,2005
MABANG,HAUTE-SANAGA,AYOS,CENTRE,21174,580,4.33333,12.58333,2005
NKOLMETET,NYONG-ET-SO,NKOL-MÃ©TET,CENTRE,21426,0,3.43333,11.76667,2005
NKILZOK II,MFOUNDI,MFOU,CENTRE,27492,1264,3.66667,11.66667,2005
BATCHENGA,LEKIE,BATCHENGA,CENTRE,22164,0,4.28333,11.65,2005
BIPOGA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,602,4.71667,12.38333,2005
ASOK,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,287,3.4,12.48333,2005
GRAND ZAMBI,OCEAN,BIPINDI,SUD,93259,1240,3.05,10.28333,2005
ZE,DJA-ET-LOBO,MINTOM,SUD,91519,510,2.7,13.3,2005
ANDJEK,MVILA,MVANGAN,SUD,92112,394,2.6,11.88333,2005
MINKOUMOU,VALLEE-DU-NTEM,OLAMZÃ©,SUD,94769,0,2.23333,10.95,2005
ZOUATOU,DJA-ET-LOBO,MINTOM,SUD,91519,510,2.68333,13.16667,2005
OKONG,VALLEE-DU-NTEM,MA'AN,SUD,94617,305,2.51667,10.93333,2005
OBANG I,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.06667,11.23333,2005
OKOYONG,MANYU,MAMFE,SUD-OUEST,14357,0,5.7249,9.3499,2005
BANENKENG,NDE,BANGANGTÃ©,OUEST,87191,0,5.12774,10.57798,2005
MBOU'DI,NDE,BASSAMBA,OUEST,87214,149,5.04203,10.56975,2005
NKA'NDEPA',HAUTS-PLATEAUX,BAHAM,OUEST,83214,795,5.26882,10.40592,2005
GOMALEM,NGO-KETUNJIA,KOUOPTAMO,NORD-OUEST,77794,1007,5.77781,10.56732,2005
NGOSSONG I,BAMBOUTOS,GALIM,OUEST,81677,1466,5.66557,10.42791,2005
NGBASSA',NOUN,FOUMBAN,OUEST,88358,1532,5.71647,10.96701,2005
LEMBO,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.17604,10.3313,2005
NKOUFOMLOUM,NOUN,BANGOURAIN,OUEST,88169,1282,5.83355,10.81165,2005
NKOUNGOMBENG,NOUN,FOUMBAN,OUEST,88358,1532,5.56451,10.96437,2005
META II,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.5027,10.22348,2005
MAMBONKON,BUI,MAGBA,NORD-OUEST,72458,3132,6.13333,11.25,2005
NKIENEGHANG,BAMBOUTOS,GALIM,OUEST,81677,1466,5.69342,10.4214,2005
OGLO,FARO,TOUROUA,NORD,62854,1019,8.83333,12.85,2005
MAYEL TCHOLLI,MAYO-LOUTI,DEMBO,NORD,63443,356,9.6486,13.68249,2005
HOLMANN,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.85,13.91667,2005
BISSOL,FARO,POLI,NORD,62616,496,7.86667,12.96667,2005
KAOUSSEIN,LOGONE-ET-CHARI,WAZA,EXTREME-NORD,42943,801,11.53939,14.90622,2005
MOLVA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.84881,13.87376,2005
SIRLAWE,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.07158,14.95364,2005
MOGAZANG,DIAMARE,MAROUA II,EXTREME-NORD,41621,4740,10.67315,14.32461,2005
GUEGUELEKE,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.25211,14.82628,2005
OURO VAMAY,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.77366,13.73958,2005
MAYO LADDE,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,657,10.46732,13.83589,2005
MADEIK,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1228,12.84172,14.52641,2005
NGAIWA,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.66453,14.39484,2005
WAKABONGOU,DIAMARE,BOGO,EXTREME-NORD,41171,2259,10.69469,14.5637,2005
KAYA,MAYO-KANI,MOULVOUDAYE,EXTREME-NORD,44852,2238,10.43882,14.75224,2005
NGUEMEHE,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.28407,14.74823,2005
BAOULI HAMADOU,DIAMARE,BOGO,EXTREME-NORD,41171,2259,10.76122,14.70041,2005
MSELI,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1251,11.05,14.1,2005
DOUING,MAYO-DANAY,ZINA,EXTREME-NORD,43742,472,11.09389,14.96774,2005
NKOLAKONO II,MEFOU-ET-AKONO,AKONO,CENTRE,26176,363,3.51667,11.31667,2005
NGAT I,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,762,4.05,11.85,2005
MFEKOUNDI,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,762,4.21667,11.91667,2005
NYEP,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.25,11.61667,2005
MEFOMO,MFOUNDI,LOBO,CENTRE,27259,507,3.85,11.26667,2005
NGOULMINANGA,MEFOU-ET-AFAMBA,DZENG,CENTRE,25385,360,3.76667,11.93333,2005
LELEP I,NYONG-ET-KELLE,MATOMB,CENTRE,28952,861,3.81667,11.08333,2005
ETAM KOMA,LEKIE,EBEBDA,CENTRE,22482,1029,4.35,11.31667,2005
DANKONI,DJEREM,TABATI,ADAMAOUA,11554,0,6.52881,12.38943,2005
PARO BAYA,FARO-ET-DEO,MARTAP,ADAMAOUA,12396,789,7.3,12.96667,2005
ATOP,MOUNGO,TOMBEL,LITTORAL,51297,2663,4.8275,9.6374,2005
SANDONG-KOKOBUMA,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.4367,9.6738,2005
EDJUINGANG,LEBIALEM,TINTO,SUD-OUEST,13168,0,5.5748,9.7572,2005
IDENAO,FAKO,IDENAU,SUD-OUEST,11446,0,4.21029,8.98822,2005
MAWO,NOUN,FOUMBAN,OUEST,88358,1532,5.68095,10.82044,2005
NSANKI,NDE,BANGANGTÃ©,OUEST,87191,0,5.05841,10.79416,2005
BATOMO,MOMO,NIJKWA,NORD-OUEST,76823,0,6.2701,9.8452,2005
NKE,KOUNG-KHI,BAYANGAM,OUEST,84353,357,5.30716,10.44652,2005
MENDA,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.9129,9.605,2005
BANJA,MEZAM,BAMENDA I,NORD-OUEST,75374,0,5.95754,10.21386,2005
POKOR,FARO,MBÃ©,NORD,62446,0,7.86667,13.35,2005
NZAKIE,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3380,6.21667,11.7,2005
OGOMOKO,MANYU,MAMFE,SUD-OUEST,14357,0,5.665,9.1897,2005
DIKOME,MEME,BAMUSSO,SUD-OUEST,15177,1106,4.4873,9.0058,2005
MBINDA,MANYU,MAMFE,SUD-OUEST,14357,0,5.462,9.2918,2005
NJOUT,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,949,5.4167,10.35238,2005
BAMENKA I,BAMBOUTOS,BATCHAM,OUEST,81593,979,5.56514,10.25302,2005
BATCHINGOU,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.1729,10.3816,2005
PONEKI,BAMBOUTOS,MBOUDA,OUEST,81756,1821,5.64513,10.28822,2005
NDOKSOM,NKAM,YABASSI,LITTORAL,52582,381,4.3274,9.9949,2005
KOLEN MBAM,NDE,NDOBIAN,OUEST,87917,0,4.88333,10.41667,2005
POKA,WOURI,DOUALA VI,LITTORAL,54163,281,3.98889,9.48889,2005
KOUNANG,MOUNGO,BONALÃ©A,LITTORAL,51115,0,4.3366,9.788,2005
EKOLBOUNI,KUPE-MANENGUBA,MÃ©LONG,SUD-OUEST,12648,0,5.11362,9.86271,2005
MABANGA,WOURI,DIBOMBARI,LITTORAL,54356,705,4.2089,9.6624,2005
MALEULEU,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.65,12.78333,2005
NKOLMBOMO,KADEI,BATOURI,EST,33158,1564,4.41667,14.3,2005
BAMEKOK,HAUTE-SANAGA,MBOMA,CENTRE,21965,391,4.25,13.03333,2005
MASSIAM,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,3822,3.08333,14.91667,2005
KANGUE,FAKO,LIMBÃ© III,SUD-OUEST,11714,0,3.90911,9.34732,2005
NDOKBONG,NKAM,YABASSI,LITTORAL,52582,381,4.5114,9.9522,2005
NKONGMINOM,WOURI,BONALÃ©A,LITTORAL,54115,0,4.3375,9.5946,2005
MAKAK,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,287,3.43333,12.65,2005
BATEKA MALEN,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.15,15.18333,2005
ANDOM,HAUTE-SANAGA,DIANG,CENTRE,21347,762,4.58333,13.25,2005
ZOULABOUT,HAUT-NYONG,NGOYLA,EST,32997,368,2.21667,13.8,2005
BIKA,HAUTE-SANAGA,MINTA,CENTRE,21192,568,4.56667,13.0,2005
METCHA,NDE,BAYANGAM,OUEST,87353,357,5.18962,10.53585,2005
SHEBON,MENCHUM,FURU-AWA,NORD-OUEST,74377,1742,6.86829,9.98354,2005
EGNAGU,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4651,9.7926,2005
TINAKU,MOMO,ANDEK,NORD-OUEST,76241,0,5.9899,9.8887,2005
BENGOUEP,BAMBOUTOS,GALIM,OUEST,81677,1466,5.76049,10.35084,2005
WOUANG I,BAMBOUTOS,BATCHAM,OUEST,81593,979,5.52185,10.24768,2005
BONANGANG,WOURI,DOUALA V,LITTORAL,54997,26842,4.1042,9.7391,2005
TIENG,NKAM,YABASSI,LITTORAL,52582,381,4.23333,10.0,2005
NKOLEKOUL,DJA-ET-LOBO,SOMALOMO,SUD,91989,229,3.33333,12.88333,2005
TIKILA,KADEI,KÃ©TTÃ©,EST,33813,0,4.91667,14.56667,2005
BIDOU,OCEAN,KRIBI I,SUD,93633,1488,2.85,10.03333,2005
MEZAA I,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,539,3.16667,12.18333,2005
BEBAMBOUE,OCEAN,KRIBI II,SUD,93758,4342,3.05,9.96667,2005
ZALINGANG,NYONG-ET-MFOUMOU,MEYOMESSALA,CENTRE,29642,539,3.31667,12.25,2005
MEFAK,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,1082,2.93333,10.85,2005
BIBOULEMAN,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,539,3.18333,12.21667,2005
DOUNDERE,MAYO-LOUTI,DEMBO,NORD,63443,356,9.87516,13.52633,2005
DOREK,MAYO-REY,TOUBORO,NORD,64967,2005,7.91667,14.7,2005
DEMBA,FARO,BÃ©KA,NORD,62173,0,8.6,12.55,2005
GOUNASOU,MAYO-REY,MADINGRING,NORD,64455,1530,8.6681,14.9553,2005
POUKSA,FARO,POLI,NORD,62616,496,8.289,13.23101,2005
KOMBOURA,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,7.78333,14.46667,2005
MAYEL DALEDJE,MAYO-LOUTI,FIGUIL,NORD,63523,1532,10.00019,14.0584,2005
TSOLARAM,BENOUE,PITOA,NORD,61233,1535,9.55732,13.57278,2005
BOKWA,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1742,10.22814,13.65423,2005
TOUDOUROU,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.48764,13.80904,2005
AMBAKA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.38791,14.8185,2005
ABKOUS KAWALME,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.42694,14.59585,2005
MADAY,MAYO-LOUTI,BOURHA,NORD,63397,1742,10.20018,13.61372,2005
ZAMAY,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.63492,13.89863,2005
MIDERE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.82228,13.86001,2005
BADADAY,MAYO-SAVA,PÃ©TTÃ©,EXTREME-NORD,45686,0,11.09485,14.57001,2005
NKOLMELEN,LEKIE,LOBO,CENTRE,22859,507,3.96667,11.26667,2005
BIKOK,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,784,3.63333,11.43333,2005
MBOGLOM,NYONG-ET-KELLE,BONDJOCK,CENTRE,28275,1799,3.66667,10.98333,2005
NTOULING,NYONG-ET-KELLE,BOT-MAKAK,CENTRE,28362,2322,4.06667,10.93333,2005
NKOLNGOK,MFOUNDI,YAOUNDÃ© IV,CENTRE,27242,0,3.76667,11.56667,2005
GOUFAN I,MBAM-ET-INOUBOU,BAFIA,CENTRE,23178,5433,4.66667,11.25,2005
NGIBASAL,NYONG-ET-KELLE,ÃSÃ©KA,CENTRE,28644,0,3.58333,10.8,2005
NGOULEMAKONG,MFOUNDI,YAOUNDÃ© V,CENTRE,27334,0,3.9,11.56667,2005
BIKOULA,DJA-ET-LOBO,MEYOMESSI,SUD,91463,511,2.81667,12.41667,2005
NKOLEBAN,MVILA,BIWONG-BULU,SUD,92384,344,2.7,11.53333,2005
NAPANLANG,BENOUE,GAROUA III,NORD,61786,898,9.08302,13.63358,2005
MAYO SOMRE,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.12111,13.76237,2005
DJINIBAITI,MAYO-LOUTI,DEMBO,NORD,63443,356,9.71708,13.57875,2005
BAD ES SEM,MAYO-LOUTI,BIBEMI,NORD,63256,123,9.281,14.3518,2005
OURO SEIDOU,BENOUE,DEMBO,NORD,61343,356,9.65593,13.47917,2005
BALSANGRI,MAYO-REY,REY-BOUBA,NORD,64776,1367,8.785,14.175,2005
NDIAM LETINAM,MAYO-LOUTI,GUIDER,NORD,63639,2549,10.00528,13.87815,2005
BOUNOU MADAROU,BENOUE,REY-BOUBA,NORD,61376,1367,9.052,14.3348,2005
AMSABANG,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.34734,14.59641,2005
KOURONG,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.01755,14.43842,2005
BLAPLATA,MAYO-SAVA,MORA,EXTREME-NORD,45467,4009,11.09027,14.37553,2005
PINELVI,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2805,11.03333,14.98333,2005
DJAGALAT,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.22955,14.86124,2005
DAOUATCHE,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.75923,13.83761,2005
OUDAMADZA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.79415,13.82325,2005
MAGADI I,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.51966,14.31952,2005
KATAMSA,MAYO-TSANAGA,GAZAWA,EXTREME-NORD,46228,777,10.56926,13.97979,2005
NKOLNYADA,LEKIE,YAOUNDÃ© II,CENTRE,22246,0,3.98333,11.45,2005
BIKOUE,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,762,4.11667,11.91667,2005
NEMEYONG,MVILA,MENGONG,SUD,92859,628,2.9,11.25,2005
EBOZI,MVILA,AMBAM,SUD,92151,1058,2.45,11.45,2005
AKOMBINIEN,DJA-ET-LOBO,DJOUM,SUD,91262,599,2.68333,12.65,2005
MEUKAK,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,287,3.58333,12.45,2005
MBANGA,OCEAN,AKOM II,SUD,93141,657,2.78333,10.51667,2005
ENDAM,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,315,3.46667,12.3,2005
BERTOUA,MBERE,DJOHONG,ADAMAOUA,14488,536,7.03879,15.00752,2005
DJAORO NANA,VINA,NGAOUNDÃ©RÃ© I,ADAMAOUA,15774,0,7.38333,13.51667,2005
MITIM,DJEREM,TABATI,ADAMAOUA,11554,0,6.7135,12.35769,2005
EYANG,MANYU,MAMFE,SUD-OUEST,14357,0,5.6435,9.1629,2005
